,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,,27_2491458424_UBS,2077972287,CNF,UCB,Close,Close,,UBS
1,,132_249987817_UBS,1453049488,OB,UCB,Close,Close,,UBS
2,,220_2491402505_UBS,2006721615,OB,UCB,Close,Close,,UBS
3,,171_2491357765_UBS,1947006083,OB,UCB,Close,Close,,UBS
4,,134_249987817_UBS,1453049489,OB,UCB,Close,Close,,UBS
5,,222_2491402505_UBS,2006721619,OB,UCB,Close,Close,,UBS
6,,242_2491196372_UBS,1729611507,OB,UCB,Close,Close,,UBS
7,,164_2491073282_UBS,1566187563,OB,UCB,Close,Close,,UBS
8,,98_249751014_UBS,1139539515,OB,UCB,Close,Close,,UBS
9,,169_2491357765_UBS,1947006082,OB,UCB,Close,Close,,UBS
10,,174_2491114307_UBS,1620407396,OB,UCB,Close,Close,,UBS
11,,188_2491238233_UBS,1787477082,OB,UCB,Close,Close,,UBS
12,,166_2491357765_UBS,1947006080,OB,UCB,Close,Close,,UBS
13,,159_2491156763_UBS,1677285638,OB,UCB,Close,Close,,UBS
14,,117_2491403450_UBS,2008157589,OB,UCB,Close,Close,,UBS
15,,159_2491443683_UBS,2058655904,OB,UCB,Close,Close,,UBS
16,,167_249831032_UBS,1246012730,OB,UCB,Close,Close,,UBS
17,,166_2491073282_UBS,1566187565,OB,UCB,Close,Close,,UBS
18,,181_2491276790_UBS,1837024349,OB,UCB,Close,Close,,UBS
19,,183_2491276790_UBS,1837024350,OB,UCB,Close,Close,,UBS
20,,240_2491196372_UBS,1729611502,OB,UCB,Close,Close,,UBS
21,,200_2491030952_UBS,1510371606,OB,UCB,Close,Close,,UBS
22,,38_249788078_UBS,1191199776,OB,UCB,Close,Close,,UBS
23,,185_2491320026_UBS,1892570162,OB,UCB,Close,Close,,UBS
24,,186_2491238233_UBS,1787477081,OB,UCB,Close,Close,,UBS
25,,67_2491340659_UBS,1922304582,OB,UCB,Close,Close,,UBS
26,,100_249751014_UBS,1139539514,OB,UCB,Close,Close,,UBS
27,,169_249831032_UBS,1246012736,OB,UCB,Close,Close,,UBS
28,,109_2491156763_UBS,1677285635,OB,UCB,Close,Close,,UBS
29,,149_2491274656_UBS,1834529764,OB,UCB,Close,Close,,UBS
30,,79_2491290069_UBS,1854343913,OB,UCB,Close,Close,,UBS
31,,163_2491156763_UBS,1677285640,OB,UCB,Close,Close,,UBS
32,,238_249947534_UBS,1401786064,OB,UCB,Close,Close,,UBS
33,,198_2491030952_UBS,1510371605,OB,UCB,Close,Close,,UBS
34,,161_2491443683_UBS,2058655905,OB,UCB,Close,Close,,UBS
35,,130_249987817_UBS,1453049490,OB,UCB,Close,Close,,UBS
36,,240_249947534_UBS,1401786069,OB,UCB,Close,Close,,UBS
37,,110_2491344476_UBS,1927388766,OB,UCB,Close,Close,,UBS
38,,182_2491276790_UBS,1837024433,OB,UCB,Close,Close,,UBS
39,,185_2491276790_UBS,1837024351,OB,UCB,Close,Close,,UBS
40,,168_2491357765_UBS,1947006133,OB,UCB,Close,Close,,UBS
41,,167_2491357765_UBS,1947006081,OB,UCB,Close,Close,,UBS
42,,172_2491357765_UBS,1947006141,OB,UCB,Close,Close,,UBS
43,,161_2491156763_UBS,1677285639,OB,UCB,Close,Close,,UBS
44,,99_249751014_UBS,1139539527,OB,UCB,Close,Close,,UBS
45,,186_2491276790_UBS,1837024442,OB,UCB,Close,Close,,UBS
46,,74_249987817_UBS,1453049542,OB,UCB,Close,Close,,UBS
47,,170_2491357765_UBS,1947006137,OB,UCB,Close,Close,,UBS
48,,137_249788078_UBS,1191199782,OB,UCB,Close,Close,,UBS
49,,138_249788078_UBS,1191199997,OB,UCB,Close,Close,,UBS
50,,176_2491114307_UBS,1620407392,OB,UCB,Close,Close,,UBS
51,,187_2491320026_UBS,1892570163,OB,UCB,Close,Close,,UBS
52,,75_249987817_UBS,1453049486,OB,UCB,Close,Close,,UBS
53,,201_2491030952_UBS,1510371666,OB,UCB,Close,Close,,UBS
54,,160_2491156763_UBS,1677285790,OB,UCB,Close,Close,,UBS
55,,188_2491320026_UBS,1892570233,OB,UCB,Close,Close,,UBS
56,,108_2491156763_UBS,1677285721,OB,UCB,Close,Close,,UBS
57,,170_249831032_UBS,1246012789,OB,UCB,Close,Close,,UBS
58,,167_2491073282_UBS,1566187612,OB,UCB,Close,Close,,UBS
59,,187_2491238233_UBS,1787477144,OB,UCB,Close,Close,,UBS
60,,184_2491276790_UBS,1837024438,OB,UCB,Close,Close,,UBS
61,,239_249947534_UBS,1401786176,OB,UCB,Close,Close,,UBS
62,,162_2491443683_UBS,2058656044,OB,UCB,Close,Close,,UBS
63,,162_2491156763_UBS,1677285754,OB,UCB,Close,Close,,UBS
64,,129_249987817_UBS,1453049524,OB,UCB,Close,Close,,UBS
65,,101_249751014_UBS,1139539517,OB,UCB,Close,Close,,UBS
66,,39_249788078_UBS,1191199970,OB,UCB,Close,Close,,UBS
67,,168_249831032_UBS,1246012782,OB,UCB,Close,Close,,UBS
68,,189_2491238233_UBS,1787477151,OB,UCB,Close,Close,,UBS
69,,137_249987817_UBS,1453049528,OB,UCB,Close,Close,,UBS
70,,131_249987817_UBS,1453049548,OB,UCB,Close,Close,,UBS
71,,158_2491156763_UBS,1677285789,OB,UCB,Close,Close,,UBS
72,,241_249947534_UBS,1401786178,OB,UCB,Close,Close,,UBS
73,,1_2491458424_UBS,2077976944,OB,UCB,Close,Close,,UBS
74,,118_2491403450_UBS,2008157644,OB,UCB,Close,Close,,UBS
75,,223_2491402505_UBS,2006721711,OB,UCB,Close,Close,,UBS
76,,199_2491030952_UBS,1510371661,OB,UCB,Close,Close,,UBS
77,,20_2491314455_UBS,1885228098,OB,UCB,Close,Close,,UBS
78,,230_2491353925_UBS,1941625788,OB,UCB,Close,Close,,UBS
79,,20_2491376213_UBS,1973816324,OB,UCB,Close,Close,,UBS
80,,55_2491357765_UBS,1947006104,OB,UCB,Close,Close,,UBS
81,,133_249987817_UBS,1453049555,OB,UCB,Close,Close,,UBS
82,,175_2491114307_UBS,1620407465,OB,UCB,Close,Close,,UBS
83,,111_2491156763_UBS,1677285735,OB,UCB,Close,Close,,UBS
84,,37_249788078_UBS,1191199958,OB,UCB,Close,Close,,UBS
85,,165_2491073282_UBS,1566187606,OB,UCB,Close,Close,,UBS
86,,177_2491114307_UBS,1620407469,OB,UCB,Close,Close,,UBS
87,,35_2491355803_UBS,1944548180,OB,UCB,Close,Close,,UBS
88,,17_2491376213_UBS,1973816317,OB,UCB,Close,Close,,UBS
89,,31_2491204137_UBS,1739264940,OB,UCB,Close,Close,,UBS
90,,21_2491376213_UBS,1973816194,OB,UCB,Close,Close,,UBS
91,,36_2491312684_UBS,1883007179,OB,UCB,Close,Close,,UBS
92,,29_2491314455_UBS,1885228091,OB,UCB,Close,Close,,UBS
93,,35_2491331890_UBS,1908182681,OB,UCB,Close,Close,,UBS
94,,227_2491353925_UBS,1941625781,OB,UCB,Close,Close,,UBS
95,,22_2491204137_UBS,1739264686,OB,UCB,Close,Close,,UBS
96,,226_2491353925_UBS,1941625785,OB,UCB,Close,Close,,UBS
97,,164_2491156763_UBS,1677285756,OB,UCB,Close,Close,,UBS
98,,23_2491331890_UBS,1908183192,OB,UCB,Close,Close,,UBS
99,,15_2491204137_UBS,1739264931,OB,UCB,Close,Close,,UBS
100,,33_2491331890_UBS,1908183199,OB,UCB,Close,Close,,UBS
101,,231_2491353925_UBS,1941625790,OB,UCB,Close,Close,,UBS
102,,241_2491196372_UBS,1729611589,OB,UCB,Close,Close,,UBS
103,,160_2491443683_UBS,2058656043,OB,UCB,Close,Close,,UBS
104,,186_2491320026_UBS,1892570227,OB,UCB,Close,Close,,UBS
105,,221_2491402505_UBS,2006721707,OB,UCB,Close,Close,,UBS
106,,243_2491196372_UBS,1729611593,OB,UCB,Close,Close,,UBS
107,,136_249788078_UBS,1191200002,OB,UCB,Close,Close,,UBS
108,,2_2491458424_UBS,2077976958,OB,UCB,Close,Close,,UBS
109,,16_2491458424_UBS,2077976960,OB,UCB,Close,Close,,UBS
110,,77_249987817_UBS,1453049561,OB,UCB,Close,Close,,UBS
