,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,,2086488710
1,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
2,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,,2086488712
3,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
4,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
5,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
6,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
7,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
8,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
9,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
10,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
11,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
12,"19_4551504423_Integrata,17_4551504423_Integrata,21_4551504423_Integrata,20_4551504423_Integrata,18_4551504423_Integrata",8_4551504423_CACEIS,"2138491128,2138491130,2138491129,2138491133,2138491136,2138491142","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,2138491128
13,"9_4551478593_Integrata,10_4551478593_Integrata",177_4551480567_CACEIS,"2105698933,2105698943,2108620867","['OB', 'OB', 'OB']",UMR,UMR,match,match,2105698933
14,7_4551122535_Integrata,"94_4551117124_CACEIS,93_4551117124_CACEIS","1631194828,1623224429,1623224424","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
15,"5_4551394628_Integrata,4_4551394628_Integrata,6_4551394628_Integrata,3_4551394628_Integrata,7_4551394628_Integrata",2_4551398589_CACEIS,"1997244526,1997244527,1997244525,1997244524,1997244529,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244526
16,"47_4551201062_Integrata,46_4551201062_Integrata",34_4551201062_CACEIS,"1734565912,1734565910,1734565919","['OB', 'OB', 'OB']",UMR,UMR,match,match,1734565912
17,"20_4551248485_Integrata,19_4551248485_Integrata",33_4551248485_CACEIS,"1800039344,1800039341,1800039361","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039344
18,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326
19,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341
20,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332
21,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,,2080567634
22,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,,2086488714
23,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331
24,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,,2080567637
25,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,,2080567635
26,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324
