,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,89_4551430295_Integrata,,1860077953,CMF,UCB,Close,Close,,1860077953
1,215_4551430295_Integrata,,1860077954,CMF,UCB,Close,Close,,1860077954
2,90_4551430295_Integrata,,1860077950,CMF,UCB,Close,Close,,1860077950
3,197_4551430295_Integrata,,1860077956,CMF,UCB,Close,Close,,1860077956
4,202_4551430295_Integrata,,1860077952,CMF,UCB,Close,Close,,1860077952
5,214_4551430295_Integrata,,1860077957,CMF,UCB,Close,Close,,1860077957
6,112_4551430295_Integrata,,1860077958,CMF,UCB,Close,Close,,1860077958
7,233_4551430295_Integrata,,1860077964,CMF,UCB,Close,Close,,1860077964
8,122_4551430295_Integrata,,1860077959,CMF,UCB,Close,Close,,1860077959
9,117_4551430295_Integrata,,1860077965,CMF,UCB,Close,Close,,1860077965
10,110_4551430295_Integrata,,1860077961,CMF,UCB,Close,Close,,1860077961
11,234_4551430295_Integrata,,1860077967,CMF,UCB,Close,Close,,1860077967
12,121_4551430295_Integrata,,1860077962,CMF,UCB,Close,Close,,1860077962
13,91_4551430295_Integrata,,1860077968,CMF,UCB,Close,Close,,1860077968
14,111_4551430295_Integrata,,1860077963,CMF,UCB,Close,Close,,1860077963
15,113_4551430295_Integrata,,1860077969,CMF,UCB,Close,Close,,1860077969
16,114_4551430295_Integrata,,1860077970,CMF,UCB,Close,Close,,1860077970
17,74_4551430295_Integrata,,1860077976,CMF,UCB,Close,Close,,1860077976
18,92_4551430295_Integrata,,1860077971,CMF,UCB,Close,Close,,1860077971
19,220_4551430295_Integrata,,1860077977,CMF,UCB,Close,Close,,1860077977
20,93_4551430295_Integrata,,1860077972,CMF,UCB,Close,Close,,1860077972
21,94_4551430295_Integrata,,1860077978,CMF,UCB,Close,Close,,1860077978
22,124_4551430295_Integrata,,1860077973,CMF,UCB,Close,Close,,1860077973
23,208_4551430295_Integrata,,1860077980,CMF,UCB,Close,Close,,1860077980
24,115_4551430295_Integrata,,1860077974,CMF,UCB,Close,Close,,1860077974
25,196_4551430295_Integrata,,1860077981,CMF,UCB,Close,Close,,1860077981
26,95_4551430295_Integrata,,1860077983,CMF,UCB,Close,Close,,1860077983
