,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,157_4551412790_Integrata,,1859872583,CNF,UCB,Close,Close,,1859872583
1,127_4551412790_Integrata,,1859872584,CNF,UCB,Close,Close,,1859872584
2,148_4551412790_Integrata,,1859872585,CNF,UCB,Close,Close,,1859872585
3,156_4551412790_Integrata,,1859872586,CNF,UCB,Close,Close,,1859872586
4,128_4551412790_Integrata,,1859872587,CNF,UCB,Close,Close,,1859872587
5,158_4551412790_Integrata,,1859872588,CNF,UCB,Close,Close,,1859872588
6,124_4551412788_Integrata,,1859872066,OB,UCB,Close,Close,,1859872066
7,14_4551412788_Integrata,,1859872078,OB,UCB,Close,Close,,1859872078
8,65_4551412790_Integrata,,1859872595,OB,UCB,Close,Close,,1859872595
9,65_4551412788_Integrata,,1859872079,OB,UCB,Close,Close,,1859872079
10,14_4551412790_Integrata,,1859872600,OB,UCB,Close,Close,,1859872600
11,156_4551412788_Integrata,,1859872025,OB,UCB,Close,Close,,1859872025
12,32_4551380310_Integrata,,1859622754,OB,UCB,Close,Close,,1859622754
13,27_4551380310_Integrata,,1859622760,OB,UCB,Close,Close,,1859622760
14,35_4551380310_Integrata,,1859622757,OB,UCB,Close,Close,,1859622757
15,29_4551380310_Integrata,,1859622762,OB,UCB,Close,Close,,1859622762
16,33_4551380310_Integrata,,1859622761,OB,UCB,Close,Close,,1859622761
17,36_4551380310_Integrata,,1859622755,OB,UCB,Close,Close,,1859622755
18,9_4551380310_Integrata,,1859622797,OB,UCB,Close,Close,,1859622797
19,17_4551380310_Integrata,,1859622799,OB,UCB,Close,Close,,1859622799
20,8_4551380310_Integrata,,1859622791,OB,UCB,Close,Close,,1859622791
21,14_4551380310_Integrata,,1859622795,OB,UCB,Close,Close,,1859622795
22,18_4551380310_Integrata,,1859622801,OB,UCB,Close,Close,,1859622801
23,16_4551380310_Integrata,,1859622800,OB,UCB,Close,Close,,1859622800
24,79_4551412790_Integrata,,1859872604,OB,UCB,Close,Close,,1859872604
25,79_4551412788_Integrata,,1859872081,OB,UCB,Close,Close,,1859872081
26,157_4551412788_Integrata,,1859872020,OB,UCB,Close,Close,,1859872020
27,158_4551412788_Integrata,,1859872024,OB,UCB,Close,Close,,1859872024
28,148_4551412788_Integrata,,1859872021,OB,UCB,Close,Close,,1859872021
29,72_4551412790_Integrata,,1859872614,OB,UCB,Close,Close,,1859872614
30,72_4551412788_Integrata,,1859872083,OB,UCB,Close,Close,,1859872083
31,76_4551412790_Integrata,,1859872623,OB,UCB,Close,Close,,1859872623
32,76_4551412788_Integrata,,1859872085,OB,UCB,Close,Close,,1859872085
33,82_4551412790_Integrata,,1859872632,OB,UCB,Close,Close,,1859872632
34,82_4551412788_Integrata,,1859872088,OB,UCB,Close,Close,,1859872088
35,128_4551412788_Integrata,,1859872022,OB,UCB,Close,Close,,1859872022
