,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,,76_2491430067_Barclays,1859905396,OB,UCB,Close,Close,,Barclays
1,,76_2491430053_Barclays,1859897354,OB,UCB,Close,Close,,Barclays
2,,70_2491430067_Barclays,1859905401,OB,UCB,Close,Close,,Barclays
3,,70_2491430053_Barclays,1859897376,OB,UCB,Close,Close,,Barclays
4,,77_2491430067_Barclays,1859905405,OB,UCB,Close,Close,,Barclays
5,,77_2491430053_Barclays,1859897356,OB,UCB,Close,Close,,Barclays
6,,75_2491430067_Barclays,1859905406,OB,UCB,Close,Close,,Barclays
7,,75_2491430053_Barclays,1859897344,OB,UCB,Close,Close,,Barclays
8,,73_2491400083_Barclays,1859772987,OB,UCB,Close,Close,,Barclays
9,,68_2491400083_Barclays,1859772994,OB,UCB,Close,Close,,Barclays
10,,67_2491400083_Barclays,1859772982,OB,UCB,Close,Close,,Barclays
11,,76_2491400031_Barclays,1859744700,OB,UCB,Close,Close,,Barclays
12,,78_2491400083_Barclays,1859772973,OB,UCB,Close,Close,,Barclays
13,,70_2491400031_Barclays,1859744710,OB,UCB,Close,Close,,Barclays
14,,71_2491400031_Barclays,1859744747,OB,UCB,Close,Close,,Barclays
15,,74_2491400083_Barclays,1859773012,OB,UCB,Close,Close,,Barclays
16,,77_2491400083_Barclays,1859772957,OB,UCB,Close,Close,,Barclays
17,,77_2491400031_Barclays,1859744725,OB,UCB,Close,Close,,Barclays
18,,68_2491426018_Barclays,1859877556,OB,UCB,Close,Close,,Barclays
19,,71_2491400083_Barclays,1859772931,OB,UCB,Close,Close,,Barclays
20,,76_2491400083_Barclays,1859772986,OB,UCB,Close,Close,,Barclays
21,,75_2491400083_Barclays,1859772932,OB,UCB,Close,Close,,Barclays
22,,72_2491400083_Barclays,1859772997,OB,UCB,Close,Close,,Barclays
23,,78_2491430067_Barclays,1859905418,OB,UCB,Close,Close,,Barclays
24,,78_2491430053_Barclays,1859897363,OB,UCB,Close,Close,,Barclays
25,,70_2491400083_Barclays,1859772969,OB,UCB,Close,Close,,Barclays
26,,73_2491426018_Barclays,1859877568,OB,UCB,Close,Close,,Barclays
27,,72_2491426018_Barclays,1859877603,OB,UCB,Close,Close,,Barclays
28,,69_2491400083_Barclays,1859773003,OB,UCB,Close,Close,,Barclays
29,,69_2491426018_Barclays,1859877560,OB,UCB,Close,Close,,Barclays
30,,71_2491430067_Barclays,1859905426,OB,UCB,Close,Close,,Barclays
31,,71_2491430053_Barclays,1859897330,OB,UCB,Close,Close,,Barclays
32,,73_2491430053_Barclays,1859897348,OB,UCB,Close,Close,,Barclays
33,,72_2491430053_Barclays,1859897331,OB,UCB,Close,Close,,Barclays
34,,69_2491430067_Barclays,1859905393,OB,UCB,Close,Close,,Barclays
35,,69_2491430053_Barclays,1859897371,OB,UCB,Close,Close,,Barclays
36,,79_2491400031_Barclays,1859744742,OB,UCB,Close,Close,,Barclays
37,,74_2491426018_Barclays,1859877584,OB,UCB,Close,Close,,Barclays
38,,78_2491426018_Barclays,1859877609,OB,UCB,Close,Close,,Barclays
39,,68_2491430067_Barclays,1859905407,OB,UCB,Close,Close,,Barclays
40,,78_2491400031_Barclays,1859744716,OB,UCB,Close,Close,,Barclays
41,,68_2491430053_Barclays,1859897360,OB,UCB,Close,Close,,Barclays
42,,79_2491426018_Barclays,1859877615,OB,UCB,Close,Close,,Barclays
43,,72_2491430067_Barclays,1859905411,OB,UCB,Close,Close,,Barclays
44,,74_2491430067_Barclays,1859905416,OB,UCB,Close,Close,,Barclays
45,,74_2491430053_Barclays,1859897332,OB,UCB,Close,Close,,Barclays
46,,76_2491426018_Barclays,1859877585,OB,UCB,Close,Close,,Barclays
47,,75_2491426018_Barclays,1859877573,OB,UCB,Close,Close,,Barclays
48,,80_2491400031_Barclays,1859744745,OB,UCB,Close,Close,,Barclays
49,,77_2491426018_Barclays,1859877597,OB,UCB,Close,Close,,Barclays
50,,73_2491430067_Barclays,1859905420,OB,UCB,Close,Close,,Barclays
51,,67_2491430067_Barclays,1859905435,OB,UCB,Close,Close,,Barclays
52,,67_2491430053_Barclays,1859897338,OB,UCB,Close,Close,,Barclays
53,"['36_2491400031_Integrata', '35_2491400031_Integrata', '34_2491400031_Integrata', None, None, None]","[None, None, None, '68_2491400031_Barclays', '67_2491400031_Barclays', '69_2491400031_Barclays']","[1859744640, 1859744650, 1859744641, 1859744750, 1859744746, 1859744752]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
54,"['39_2491400031_Integrata', '37_2491400031_Integrata', '38_2491400031_Integrata', None, None, None]","[None, None, None, '73_2491400031_Barclays', '75_2491400031_Barclays', '74_2491400031_Barclays']","[1859744645, 1859744649, 1859744637, 1859744751, 1859744753, 1859744749]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
55,,47_2491400083_Barclays,1859773033,OB,UCB,Close,Close,,Barclays
56,,48_2491400083_Barclays,1859773036,OB,UCB,Close,Close,,Barclays
57,,46_2491400031_Barclays,1859744738,OB,UCB,Close,Close,,Barclays
58,,45_2491400031_Barclays,1859744730,OB,UCB,Close,Close,,Barclays
59,,23_2491426018_Barclays,1859877589,OB,UCB,Close,Close,,Barclays
60,,24_2491426018_Barclays,1859877600,OB,UCB,Close,Close,,Barclays
61,,25_2491400083_Barclays,1859773008,OB,UCB,Close,Close,,Barclays
62,,26_2491400083_Barclays,1859773016,OB,UCB,Close,Close,,Barclays
63,,46_2491426018_Barclays,1859877594,OB,UCB,Close,Close,,Barclays
64,,45_2491426018_Barclays,1859877581,OB,UCB,Close,Close,,Barclays
65,,1_2491400083_Barclays,1859772945,OB,UCB,Close,Close,,Barclays
66,,48_2491426018_Barclays,1859877606,OB,UCB,Close,Close,,Barclays
67,,47_2491426018_Barclays,1859877602,OB,UCB,Close,Close,,Barclays
68,,52_2491400083_Barclays,1859772975,OB,UCB,Close,Close,,Barclays
69,,51_2491400083_Barclays,1859773038,OB,UCB,Close,Close,,Barclays
70,,64_2491400031_Barclays,1859744741,OB,UCB,Close,Close,,Barclays
71,,63_2491400031_Barclays,1859744739,OB,UCB,Close,Close,,Barclays
72,,8_2491400031_Barclays,1859744744,OB,UCB,Close,Close,,Barclays
73,,8_2491426018_Barclays,1859877595,OB,UCB,Close,Close,,Barclays
74,,7_2491400031_Barclays,1859744748,OB,UCB,Close,Close,,Barclays
75,,7_2491426018_Barclays,1859877582,OB,UCB,Close,Close,,Barclays
76,,48_2491400031_Barclays,1859744690,OB,UCB,Close,Close,,Barclays
77,,43_2491400031_Barclays,1859744687,OB,UCB,Close,Close,,Barclays
78,,47_2491400031_Barclays,1859744672,OB,UCB,Close,Close,,Barclays
79,,44_2491400031_Barclays,1859744702,OB,UCB,Close,Close,,Barclays
80,,14_2491400031_Barclays,1859744715,OB,UCB,Close,Close,,Barclays
81,,13_2491400031_Barclays,1859744704,OB,UCB,Close,Close,,Barclays
82,,10_2491426018_Barclays,1859877607,OB,UCB,Close,Close,,Barclays
83,,9_2491426018_Barclays,1859877601,OB,UCB,Close,Close,,Barclays
84,,2_2491400083_Barclays,1859772953,OB,UCB,Close,Close,,Barclays
85,,20_2491400031_Barclays,1859744696,OB,UCB,Close,Close,,Barclays
86,,19_2491400031_Barclays,1859744683,OB,UCB,Close,Close,,Barclays
87,,56_2491400083_Barclays,1859773021,OB,UCB,Close,Close,,Barclays
88,,55_2491426018_Barclays,1859877598,OB,UCB,Close,Close,,Barclays
89,,55_2491400083_Barclays,1859773017,OB,UCB,Close,Close,,Barclays
