,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,,75_2491470476_Barclays,1860562672,OB,UCB,Close,Close,,Barclays
1,,76_2491470476_Barclays,1860562678,OB,UCB,Close,Close,,Barclays
2,,1_2491522714_Barclays,12843132,OB,UCB,Close,Close,,Barclays
3,,89_2491470476_Barclays,1860562607,OB,UCB,Close,Close,,Barclays
4,,89_2491520784_Barclays,10511159,OB,UCB,Close,Close,,Barclays
5,,2_2491470476_Barclays,1860562611,OB,UCB,Close,Close,,Barclays
6,,2_2491520784_Barclays,10511123,OB,UCB,Close,Close,,Barclays
7,,77_2491470476_Barclays,1860562612,OB,UCB,Close,Close,,Barclays
8,,77_2491520784_Barclays,10511170,OB,UCB,Close,Close,,Barclays
9,,88_2491470476_Barclays,1860562618,OB,UCB,Close,Close,,Barclays
10,,90_2491470476_Barclays,1860562623,OB,UCB,Close,Close,,Barclays
11,,40_2491470476_Barclays,1860562645,OB,UCB,Close,Close,,Barclays
12,,40_2491520784_Barclays,10511168,OB,UCB,Close,Close,,Barclays
13,,64_2491470476_Barclays,1860562657,OB,UCB,Close,Close,,Barclays
14,,64_2491520784_Barclays,10511145,OB,UCB,Close,Close,,Barclays
15,,63_2491522714_Barclays,12843169,OB,UCB,Close,Close,,Barclays
16,,39_2491522714_Barclays,12843234,OB,UCB,Close,Close,,Barclays
17,,73_2491470476_Barclays,1860562664,OB,UCB,Close,Close,,Barclays
18,,73_2491520784_Barclays,10511140,OB,UCB,Close,Close,,Barclays
19,,82_2491470476_Barclays,1860562667,OB,UCB,Close,Close,,Barclays
20,,84_2491470476_Barclays,1860562669,OB,UCB,Close,Close,,Barclays
21,,83_2491470476_Barclays,1860562670,OB,UCB,Close,Close,,Barclays
22,,83_2491520784_Barclays,10511151,OB,UCB,Close,Close,,Barclays
23,,74_2491470476_Barclays,1860562673,OB,UCB,Close,Close,,Barclays
24,,85_2491470476_Barclays,1860562674,OB,UCB,Close,Close,,Barclays
25,,86_2491470476_Barclays,1860562675,OB,UCB,Close,Close,,Barclays
26,,86_2491520784_Barclays,10511182,OB,UCB,Close,Close,,Barclays
27,,71_2491470476_Barclays,1860562676,OB,UCB,Close,Close,,Barclays
28,,87_2491470476_Barclays,1860562677,OB,UCB,Close,Close,,Barclays
29,,72_2491470476_Barclays,1860562679,OB,UCB,Close,Close,,Barclays
30,,72_2491520784_Barclays,10511160,OB,UCB,Close,Close,,Barclays
31,,52_2491236279_Barclays,1784756247,OB,UCB,Close,Close,,Barclays
32,,5_249877359_Barclays,1306386266,OB,UCB,Close,Close,,Barclays
33,,51_2491522714_Barclays,12843191,OB,UCB,Close,Close,,Barclays
34,,55_2491194378_Barclays,1727006646,OB,UCB,Close,Close,,Barclays
35,,22_2491522714_Barclays,12843186,OB,UCB,Close,Close,,Barclays
36,,21_2491522714_Barclays,12843156,OB,UCB,Close,Close,,Barclays
37,,64_2491522714_Barclays,12843162,OB,UCB,Close,Close,,Barclays
38,,23_2491522714_Barclays,12843163,OB,UCB,Close,Close,,Barclays
39,,24_2491522714_Barclays,12843168,OB,UCB,Close,Close,,Barclays
40,,53_2491522714_Barclays,12843176,OB,UCB,Close,Close,,Barclays
