,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
1,115_4551426010_Integrata,,1859876031,OB,UCB,Close,Close,,1859876031
2,140_4551426010_Integrata,,1859876024,OB,UCB,Close,Close,,1859876024
3,90_4551426010_Integrata,,1859876030,OB,UCB,Close,Close,,1859876030
4,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
5,109_4551426010_Integrata,,1859876143,OB,UCB,Close,Close,,1859876143
6,80_4551426010_Integrata,,1859876138,OB,UCB,Close,Close,,1859876138
7,67_4551426010_Integrata,,1859876132,OB,UCB,Close,Close,,1859876132
8,111_4551426010_Integrata,,1859876139,OB,UCB,Close,Close,,1859876139
9,131_4551426010_Integrata,,1859876164,OB,UCB,Close,Close,,1859876164
10,114_4551426010_Integrata,,1859876163,OB,UCB,Close,Close,,1859876163
11,54_4551426010_Integrata,,1859876151,OB,UCB,Close,Close,,1859876151
12,117_4551426010_Integrata,,1859876156,OB,UCB,Close,Close,,1859876156
13,50_4551426010_Integrata,,1859876029,OB,UCB,Close,Close,,1859876029
14,51_4551426010_Integrata,,1859876032,OB,UCB,Close,Close,,1859876032
15,31_4551426010_Integrata,,1859876073,OB,UCB,Close,Close,,1859876073
16,20_4551426010_Integrata,,1859876079,OB,UCB,Close,Close,,1859876079
17,49_4551426010_Integrata,,1859876027,OB,UCB,Close,Close,,1859876027
18,105_4551426010_Integrata,,1859876033,OB,UCB,Close,Close,,1859876033
19,153_4551426010_Integrata,,1859876059,OB,UCB,Close,Close,,1859876059
20,151_4551426010_Integrata,,1859876066,OB,UCB,Close,Close,,1859876066
21,70_4551426010_Integrata,,1859876177,OB,UCB,Close,Close,,1859876177
22,63_4551426010_Integrata,,1859876174,OB,UCB,Close,Close,,1859876174
23,57_4551426010_Integrata,,1859876168,OB,UCB,Close,Close,,1859876168
24,60_4551426010_Integrata,,1859876172,OB,UCB,Close,Close,,1859876172
25,86_4551426010_Integrata,,1859876056,OB,UCB,Close,Close,,1859876056
26,89_4551426010_Integrata,,1859876064,OB,UCB,Close,Close,,1859876064
27,147_4551426010_Integrata,,1859876072,OB,UCB,Close,Close,,1859876072
28,121_4551426010_Integrata,,1859876065,OB,UCB,Close,Close,,1859876065
29,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
30,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
31,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
32,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
33,28_4551426010_Integrata,,1859876133,OB,UCB,Close,Close,,1859876133
34,25_4551426010_Integrata,,1859876190,OB,UCB,Close,Close,,1859876190
35,3_4551426010_Integrata,,1859876131,OB,UCB,Close,Close,,1859876131
36,139_4551426010_Integrata,,1859876035,OB,UCB,Close,Close,,1859876035
37,135_4551426010_Integrata,,1859876136,OB,UCB,Close,Close,,1859876136
38,126_4551426010_Integrata,,1859876025,OB,UCB,Close,Close,,1859876025
39,4_4551426010_Integrata,,1859876150,OB,UCB,Close,Close,,1859876150
40,141_4551426010_Integrata,,1859876154,OB,UCB,Close,Close,,1859876154
41,136_4551426010_Integrata,,1859876028,OB,UCB,Close,Close,,1859876028
42,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
43,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
44,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
45,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
46,"18_4551232906_Integrata,17_4551232906_Integrata",306_4551232906_CACEIS,"1780156369,1780156365,1780156374","['OB', 'OB', 'OB']",UMR,UMR,match,match,1780156369
47,7_4551122535_Integrata,"94_4551117124_CACEIS,93_4551117124_CACEIS","1631194828,1623224429,1623224424","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
48,"5_4551394628_Integrata,7_4551394628_Integrata,4_4551394628_Integrata,6_4551394628_Integrata,3_4551394628_Integrata",2_4551398589_CACEIS,"1997244526,1997244529,1997244527,1997244525,1997244524,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244526
49,"46_4551201062_Integrata,47_4551201062_Integrata",34_4551201062_CACEIS,"1734565910,1734565912,1734565919","['OB', 'OB', 'OB']",UMR,UMR,match,match,1734565910
50,"20_4551248485_Integrata,19_4551248485_Integrata",33_4551248485_CACEIS,"1800039344,1800039341,1800039361","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039344
51,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326
52,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324
53,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331
54,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332
55,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341
56,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,,1737813339
57,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,,1677770259
58,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,,1847792954
59,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,,2006719926
60,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,,2006719923
61,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,,1847792963
62,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,,1677770272
63,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,,1839901571
64,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,,2006719920
65,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,,1847792960
66,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,,2006719929
67,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,,1356802610
68,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,,1356802615
69,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,,2006719928
70,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,,1839901569
71,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,,2006719922
72,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,,1847792958
73,19_455851677_Integrata,,1272856265,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-05-07.Caceis yet to book.,1272856265
74,1_455594146_Integrata,,889578906,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2019-10-17.Caceis yet to book.,889578906
