,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,,214_2491430290_Goldman Sachs,1860076191,OB,UCB,Close,Close,,Goldman Sachs
1,,95_2491430080_Goldman Sachs,1859922146,OB,UCB,Close,Close,,Goldman Sachs
2,159_2491400070_Integrata,,1859771616,OB,UCB,Close,Close,,Goldman Sachs
3,,219_2491430290_Goldman Sachs,1860076196,OB,UCB,Close,Close,,Goldman Sachs
4,159_2491400077_Integrata,,1859771617,OB,UCB,Close,Close,,Goldman Sachs
5,,221_2491430290_Goldman Sachs,1860076439,OB,UCB,Close,Close,,Goldman Sachs
6,160_2491400070_Integrata,,1859770205,OB,UCB,Close,Close,,Goldman Sachs
7,,210_2491426012_Goldman Sachs,1859876913,OB,UCB,Close,Close,,Goldman Sachs
8,160_2491400077_Integrata,,1859771708,OB,UCB,Close,Close,,Goldman Sachs
9,,208_2491426012_Goldman Sachs,1859876603,OB,UCB,Close,Close,,Goldman Sachs
10,158_2491400077_Integrata,,1859771699,OB,UCB,Close,Close,,Goldman Sachs
11,158_2491400070_Integrata,,1859770188,OB,UCB,Close,Close,,Goldman Sachs
12,,215_2491430290_Goldman Sachs,1860076190,OB,UCB,Close,Close,,Goldman Sachs
13,161_2491400070_Integrata,,1859770196,OB,UCB,Close,Close,,Goldman Sachs
14,161_2491400077_Integrata,,1859771692,OB,UCB,Close,Close,,Goldman Sachs
15,,217_2491430290_Goldman Sachs,1860076409,OB,UCB,Close,Close,,Goldman Sachs
16,,211_2491426012_Goldman Sachs,1859876599,OB,UCB,Close,Close,,Goldman Sachs
17,,213_2491426012_Goldman Sachs,1859876914,OB,UCB,Close,Close,,Goldman Sachs
18,,215_2491426012_Goldman Sachs,1859876602,OB,UCB,Close,Close,,Goldman Sachs
19,,207_2491426012_Goldman Sachs,1859876604,OB,UCB,Close,Close,,Goldman Sachs
20,,217_2491426012_Goldman Sachs,1859876911,OB,UCB,Close,Close,,Goldman Sachs
21,,209_2491426012_Goldman Sachs,1859876904,OB,UCB,Close,Close,,Goldman Sachs
22,,218_2491426012_Goldman Sachs,1859876920,OB,UCB,Close,Close,,Goldman Sachs
23,,94_2491430080_Goldman Sachs,1859922136,OB,UCB,Close,Close,,Goldman Sachs
24,,216_2491426012_Goldman Sachs,1859876600,OB,UCB,Close,Close,,Goldman Sachs
25,,218_2491430290_Goldman Sachs,1860076194,OB,UCB,Close,Close,,Goldman Sachs
26,,220_2491430290_Goldman Sachs,1860076426,OB,UCB,Close,Close,,Goldman Sachs
27,,214_2491426012_Goldman Sachs,1859876905,OB,UCB,Close,Close,,Goldman Sachs
28,,216_2491430290_Goldman Sachs,1860076396,OB,UCB,Close,Close,,Goldman Sachs
29,,212_2491426012_Goldman Sachs,1859876601,OB,UCB,Close,Close,,Goldman Sachs
30,67_2491380301_Integrata,,1859622244,OB,UCB,Close,Close,,Goldman Sachs
31,67_2491380309_Integrata,,1859622574,OB,UCB,Close,Close,,Goldman Sachs
32,67_2491400026_Integrata,,1859744329,OB,UCB,Close,Close,,Goldman Sachs
33,66_2491380309_Integrata,,1859622585,OB,UCB,Close,Close,,Goldman Sachs
34,66_2491400026_Integrata,,1859744321,OB,UCB,Close,Close,,Goldman Sachs
35,66_2491380301_Integrata,,1859622220,OB,UCB,Close,Close,,Goldman Sachs
36,68_2491380301_Integrata,,1859622232,OB,UCB,Close,Close,,Goldman Sachs
37,68_2491380309_Integrata,,1859622591,OB,UCB,Close,Close,,Goldman Sachs
38,68_2491400026_Integrata,,1859744313,OB,UCB,Close,Close,,Goldman Sachs
39,71_2491400026_Integrata,,1859744320,OB,UCB,Close,Close,,Goldman Sachs
40,71_2491380301_Integrata,,1859622235,OB,UCB,Close,Close,,Goldman Sachs
41,71_2491380309_Integrata,,1859622600,OB,UCB,Close,Close,,Goldman Sachs
42,110_2491430290_Integrata,,1860076415,OB,UCB,Close,Close,,Goldman Sachs
43,112_2491430290_Integrata,,1860076424,OB,UCB,Close,Close,,Goldman Sachs
44,38_2491430080_Integrata,,1859922175,OB,UCB,Close,Close,,Goldman Sachs
45,39_2491430080_Integrata,,1859922179,OB,UCB,Close,Close,,Goldman Sachs
46,109_2491430290_Integrata,,1860076448,OB,UCB,Close,Close,,Goldman Sachs
47,111_2491430290_Integrata,,1860076438,OB,UCB,Close,Close,,Goldman Sachs
48,68_2491430290_Integrata,,1860076465,OB,UCB,Close,Close,,Goldman Sachs
49,141_2491430290_Integrata,,1860076436,OB,UCB,Close,Close,,Goldman Sachs
50,70_2491380309_Integrata,,1859622599,OB,UCB,Close,Close,,Goldman Sachs
51,70_2491400026_Integrata,,1859744308,OB,UCB,Close,Close,,Goldman Sachs
52,70_2491380301_Integrata,,1859622223,OB,UCB,Close,Close,,Goldman Sachs
53,67_2491430290_Integrata,,1860076456,OB,UCB,Close,Close,,Goldman Sachs
54,140_2491430290_Integrata,,1860076416,OB,UCB,Close,Close,,Goldman Sachs
55,113_2491430290_Integrata,,1860076490,OB,UCB,Close,Close,,Goldman Sachs
56,114_2491430290_Integrata,,1860076427,OB,UCB,Close,Close,,Goldman Sachs
57,69_2491380301_Integrata,,1859622221,OB,UCB,Close,Close,,Goldman Sachs
58,69_2491400026_Integrata,,1859744331,OB,UCB,Close,Close,,Goldman Sachs
59,69_2491380309_Integrata,,1859622590,OB,UCB,Close,Close,,Goldman Sachs
60,,148_2491380276_Goldman Sachs,1859592772,OB,UCB,Close,Close,,Goldman Sachs
61,,124_2491380276_Goldman Sachs,1859592918,OB,UCB,Close,Close,,Goldman Sachs
62,,86_2491430080_Goldman Sachs,1859922226,OB,UCB,Close,Close,,Goldman Sachs
63,,74_2491430080_Goldman Sachs,1859922216,OB,UCB,Close,Close,,Goldman Sachs
64,,199_2491380276_Goldman Sachs,1859592858,OB,UCB,Close,Close,,Goldman Sachs
65,,200_2491380276_Goldman Sachs,1859592769,OB,UCB,Close,Close,,Goldman Sachs
66,,163_2491380309_Goldman Sachs,1859622737,OB,UCB,Close,Close,,Goldman Sachs
67,,163_2491400026_Goldman Sachs,1859744335,OB,UCB,Close,Close,,Goldman Sachs
68,,163_2491380301_Goldman Sachs,1859622195,OB,UCB,Close,Close,,Goldman Sachs
69,,141_2491380309_Goldman Sachs,1859622731,OB,UCB,Close,Close,,Goldman Sachs
70,,141_2491400026_Goldman Sachs,1859744333,OB,UCB,Close,Close,,Goldman Sachs
71,,141_2491380301_Goldman Sachs,1859622190,OB,UCB,Close,Close,,Goldman Sachs
72,,190_2491430290_Goldman Sachs,1860076565,OB,UCB,Close,Close,,Goldman Sachs
73,,202_2491430290_Goldman Sachs,1860076573,OB,UCB,Close,Close,,Goldman Sachs
74,,166_2491430283_Goldman Sachs,1860075406,OB,UCB,Close,Close,,Goldman Sachs
75,,629_2491400077_Goldman Sachs,1859771868,OB,UCB,Close,Close,,Goldman Sachs
