,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,90_4551426010_Integrata,,1859876030,OB,UCB,Close,Close,,1859876030
1,135_4551426010_Integrata,,1859876136,OB,UCB,Close,Close,,1859876136
2,3_4551426010_Integrata,,1859876131,OB,UCB,Close,Close,,1859876131
3,60_4551426010_Integrata,,1859876172,OB,UCB,Close,Close,,1859876172
4,57_4551426010_Integrata,,1859876168,OB,UCB,Close,Close,,1859876168
5,54_4551426010_Integrata,,1859876151,OB,UCB,Close,Close,,1859876151
6,117_4551426010_Integrata,,1859876156,OB,UCB,Close,Close,,1859876156
7,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
8,131_4551426010_Integrata,,1859876164,OB,UCB,Close,Close,,1859876164
9,114_4551426010_Integrata,,1859876163,OB,UCB,Close,Close,,1859876163
10,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
11,70_4551426010_Integrata,,1859876177,OB,UCB,Close,Close,,1859876177
12,63_4551426010_Integrata,,1859876174,OB,UCB,Close,Close,,1859876174
13,20_4551426010_Integrata,,1859876079,OB,UCB,Close,Close,,1859876079
14,115_4551426010_Integrata,,1859876031,OB,UCB,Close,Close,,1859876031
15,126_4551426010_Integrata,,1859876025,OB,UCB,Close,Close,,1859876025
16,136_4551426010_Integrata,,1859876028,OB,UCB,Close,Close,,1859876028
17,139_4551426010_Integrata,,1859876035,OB,UCB,Close,Close,,1859876035
18,31_4551426010_Integrata,,1859876073,OB,UCB,Close,Close,,1859876073
19,50_4551426010_Integrata,,1859876029,OB,UCB,Close,Close,,1859876029
20,141_4551426010_Integrata,,1859876154,OB,UCB,Close,Close,,1859876154
21,51_4551426010_Integrata,,1859876032,OB,UCB,Close,Close,,1859876032
22,86_4551426010_Integrata,,1859876056,OB,UCB,Close,Close,,1859876056
23,4_4551426010_Integrata,,1859876150,OB,UCB,Close,Close,,1859876150
24,89_4551426010_Integrata,,1859876064,OB,UCB,Close,Close,,1859876064
25,121_4551426010_Integrata,,1859876065,OB,UCB,Close,Close,,1859876065
26,147_4551426010_Integrata,,1859876072,OB,UCB,Close,Close,,1859876072
27,105_4551426010_Integrata,,1859876033,OB,UCB,Close,Close,,1859876033
28,49_4551426010_Integrata,,1859876027,OB,UCB,Close,Close,,1859876027
29,140_4551426010_Integrata,,1859876024,OB,UCB,Close,Close,,1859876024
