,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,,2086488712
1,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,,2086488710
2,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
3,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
4,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
5,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
6,18_4551470465_Integrata,,1860561309,OB,UCB,Close,Close,,1860561309
7,18_4551470464_Integrata,,1860561276,OB,UCB,Close,Close,,1860561276
8,10_4551470465_Integrata,,1860561310,OB,UCB,Close,Close,,1860561310
9,10_4551470464_Integrata,,1860561296,OB,UCB,Close,Close,,1860561296
10,17_4551470465_Integrata,,1860561313,OB,UCB,Close,Close,,1860561313
11,17_4551470464_Integrata,,1860561286,OB,UCB,Close,Close,,1860561286
12,9_4551470465_Integrata,,1860561315,OB,UCB,Close,Close,,1860561315
13,9_4551470464_Integrata,,1860561295,OB,UCB,Close,Close,,1860561295
14,1_4551470465_Integrata,,1860561316,OB,UCB,Close,Close,,1860561316
15,11_4551470465_Integrata,,1860561317,OB,UCB,Close,Close,,1860561317
16,1_4551470464_Integrata,,1860561282,OB,UCB,Close,Close,,1860561282
17,11_4551470464_Integrata,,1860561297,OB,UCB,Close,Close,,1860561297
18,12_4551470465_Integrata,,1860561319,OB,UCB,Close,Close,,1860561319
19,12_4551470464_Integrata,,1860561298,OB,UCB,Close,Close,,1860561298
20,13_4551470465_Integrata,,1860561321,OB,UCB,Close,Close,,1860561321
21,13_4551470464_Integrata,,1860561299,OB,UCB,Close,Close,,1860561299
22,19_4551470465_Integrata,,1860561322,OB,UCB,Close,Close,,1860561322
23,19_4551470464_Integrata,,1860561277,OB,UCB,Close,Close,,1860561277
24,,1_4551470465_CACEIS,1860561323,OB,UCB,Close,Close,,1860561323
25,,1_4551470464_CACEIS,1860561281,OB,UCB,Close,Close,,1860561281
26,,1_4551504423_CACEIS,2138491131,OB,UCB,Close,Close,,2138491131
27,21_4551470465_Integrata,,1860561324,OB,UCB,Close,Close,,1860561324
28,21_4551470464_Integrata,,1860561279,OB,UCB,Close,Close,,1860561279
