,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
1,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
2,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,,2086488710
3,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,,2086488712
4,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
5,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
6,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
7,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
8,14_4551456210_Integrata,,1860296334,OB,UCB,Close,Close,,1860296334
9,14_4551468626_Integrata,,2091698275,OB,UCB,Close,Close,,2091698275
10,,7_4551456210_CACEIS,1860296352,OB,UCB,Close,Close,,1860296352
11,,7_4551468626_CACEIS,2091698292,OB,UCB,Close,Close,,2091698292
12,,8_4551456210_CACEIS,1860296353,OB,UCB,Close,Close,,1860296353
13,,8_4551468626_CACEIS,2091698293,OB,UCB,Close,Close,,2091698293
14,,10_4551456210_CACEIS,1860296354,OB,UCB,Close,Close,,1860296354
15,,10_4551468626_CACEIS,2091698298,OB,UCB,Close,Close,,2091698298
16,,9_4551456210_CACEIS,1860296355,OB,UCB,Close,Close,,1860296355
17,,9_4551468626_CACEIS,2091698300,OB,UCB,Close,Close,,2091698300
18,,11_4551456210_CACEIS,1860296356,OB,UCB,Close,Close,,1860296356
19,,11_4551468626_CACEIS,2091698302,OB,UCB,Close,Close,,2091698302
20,,12_4551456210_CACEIS,1860296357,OB,UCB,Close,Close,,1860296357
21,,12_4551468626_CACEIS,2091698304,OB,UCB,Close,Close,,2091698304
22,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
23,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
24,,13_4551456210_CACEIS,1860296359,OB,UCB,Close,Close,,1860296359
25,,13_4551468626_CACEIS,2091698306,OB,UCB,Close,Close,,2091698306
26,,28_4551456210_CACEIS,1860296360,OB,UCB,Close,Close,,1860296360
27,,28_4551468626_CACEIS,2091698294,OB,UCB,Close,Close,,2091698294
28,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
29,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
30,,41_4551468626_CACEIS,2091698312,OB,UCB,Close,Close,,2091698312
31,,14_4551456210_CACEIS,1860296361,OB,UCB,Close,Close,,1860296361
32,,14_4551468626_CACEIS,2091698308,OB,UCB,Close,Close,,2091698308
33,,42_4551456210_CACEIS,1860296362,OB,UCB,Close,Close,,1860296362
34,,42_4551468626_CACEIS,2091698314,OB,UCB,Close,Close,,2091698314
35,,38_4551456210_CACEIS,1860296363,OB,UCB,Close,Close,,1860296363
36,,38_4551468626_CACEIS,2091698297,OB,UCB,Close,Close,,2091698297
37,,39_4551456210_CACEIS,1860296366,OB,UCB,Close,Close,,1860296366
38,,39_4551468626_CACEIS,2091698301,OB,UCB,Close,Close,,2091698301
39,,40_4551456210_CACEIS,1860296369,OB,UCB,Close,Close,,1860296369
40,,40_4551468626_CACEIS,2091698309,OB,UCB,Close,Close,,2091698309
41,,41_4551456210_CACEIS,1860296371,OB,UCB,Close,Close,,1860296371
42,7_4551122535_Integrata,"94_4551117124_CACEIS,93_4551117124_CACEIS","1631194828,1623224429,1623224424","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
43,"5_4551394628_Integrata,3_4551394628_Integrata,6_4551394628_Integrata,4_4551394628_Integrata,7_4551394628_Integrata",2_4551398589_CACEIS,"1997244526,1997244524,1997244525,1997244527,1997244529,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244526
44,"46_4551201062_Integrata,32_4551456210_Integrata,47_4551201062_Integrata,30_4551456210_Integrata,31_4551456210_Integrata","25_4551456210_CACEIS,34_4551201062_CACEIS","1734565910,1860296336,1734565912,1860296339,1860296342,1860296358,1734565919","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1734565910
45,"20_4551248485_Integrata,19_4551248485_Integrata",33_4551248485_CACEIS,"1800039344,1800039341,1800039361","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039344
46,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341
47,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,,1737813339
48,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326
49,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324
50,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,,2080567635
51,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,,2080567637
52,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,,2086488714
53,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,,2086488715
54,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332
55,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331
56,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,,2080567633
57,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,,2080567634
58,1_4551468626_Integrata,,2091698279,OB,UCB,Close,Close,,2091698279
59,1_4551456210_Integrata,,1860296335,OB,UCB,Close,Close,,1860296335
60,9_4551456210_Integrata,,1860296345,OB,UCB,Close,Close,,1860296345
61,9_4551468626_Integrata,,2091698282,OB,UCB,Close,Close,,2091698282
62,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,,1356802610
63,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,,2006719922
64,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,,1847792958
65,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,,1839901571
66,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,,2006719920
67,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,,2006719923
68,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,,1847792963
69,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,,1677770272
70,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,,1847792954
71,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,,1677770259
72,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,,2006719926
73,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,,1356802615
74,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,,1839901569
75,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,,2006719928
76,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,,1847792960
77,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,,2006719929
78,13_4551456210_Integrata,,1860296214,CNF,OB,No-pair,wire transfer,Integrata booked the subscription for SD 08-05-2021.Caceis yet to book.,1860296214
79,5_455923571_Integrata,,1369374365,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 07-02-2020.Caceis yet to book.,1369374365
80,4_4551123972_Integrata,,1632880231,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 11-26-2020.Caceis yet to book.,1632880231
81,18_455833544_Integrata,,1249040837,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 04-23-2020.Caceis yet to book.,1249040837
82,5_4551085502_Integrata,,1581818044,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 10-27-2020.Caceis yet to book.,1581818044
83,1_455952085_Integrata,,1407030020,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 07-23-2020.Caceis yet to book.,1407030020
84,46_4551085502_Integrata,,1581818035,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 10-27-2020.Caceis yet to book.,1581818035
85,4_455788772_Integrata,,1191824873,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 03-19-2020.Caceis yet to book.,1191824873
86,1_455585083_Integrata,,874262391,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 10-10-2019.Caceis yet to book.,874262391
87,74_4551085502_Integrata,,1581818090,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 10-27-2020.Caceis yet to book.,1581818090
88,56_4551085502_Integrata,,1581818043,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 10-27-2020.Caceis yet to book.,1581818043
89,89_4551085502_Integrata,,1581818080,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 10-29-2020.Caceis yet to book.,1581818080
90,1_4551260237_Integrata,,1815145565,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 03-05-2021.Caceis yet to book.,1815145565
91,3_4551428980_Integrata,,2040344572,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 07-08-2021.Caceis yet to book.,2040344572
92,3_4551331846_Integrata,,1908172317,OB,OB,No-pair,monthend interest,Integrata booked the monthend interest for SD 04-01-2021.Caceis yet to book.,1908172317
93,16_455540013_Integrata,,799052892,OB,OB,No-pair,proceeds sell,Integrata booked the Net Sub/Red for SD 09-05-2019.Caceis yet to book.,799052892
94,4_4551237030_Integrata,,1785359335,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 02-17-2021.Caceis yet to book.,1785359335
95,3_4551229444_Integrata,,1775243102,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 02-11-2021.Caceis yet to book.,1775243102
96,2_455942533_Integrata,,1393935321,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 07-16-2020.Caceis yet to book.,1393935321
97,1_4551087502_Integrata,,1584326572,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 10-29-2020.Caceis yet to book.,1584326572
98,4_4551203153_Integrata,,1737813334,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 01-22-2021.Caceis yet to book.,1737813334
99,1_4551422928_Integrata,,2033447071,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 07-05-2021.Caceis yet to book.,2033447071
100,1_4551438780_Integrata,,2052260385,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 07-15-2021.Caceis yet to book.,2052260385
101,4_4551390838_Integrata,,1992497430,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 06-10-2021.Caceis yet to book.,1992497430
102,2_4551404423_Integrata,,2009057962,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 06-21-2021.Caceis yet to book.,2009057962
103,5_4551256295_Integrata,,1810321901,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 03-03-2021.Caceis yet to book.,1810321901
104,7_4551210754_Integrata,,1748958182,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 01-28-2021.Caceis yet to book.,1748958182
105,2_455575944_Integrata,,858396495,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 10-03-2019.Caceis yet to book.,858396495
106,1_455667500_Integrata,,1017540668,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 12-12-2019.Caceis yet to book.,1017540668
107,148_4551440965_Integrata,,2054922398,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 07-16-2021.Caceis yet to book.,2054922398
108,2_4551411869_Integrata,,2018959298,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 06-25-2021.Caceis yet to book.,2018959298
109,18_4551254304_Integrata,,1807385711,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 03-02-2021.Caceis yet to book.,1807385711
110,6_4551330053_Integrata,,1905535657,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 04-27-2021.Caceis yet to book.,1905535657
111,15_455869788_Integrata,,1296136090,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 05-21-2020.Caceis yet to book.,1296136090
112,42_4551220415_Integrata,,1761956176,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 02-04-2021.Caceis yet to book.,1761956176
113,1_4551419402_Integrata,,2029730692,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 07-01-2021.Caceis yet to book.,2029730692
114,6_455614192_Integrata,,925287774,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 10-31-2019.Caceis yet to book.,925287774
115,2_4551390838_Integrata,,1992497427,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 06-10-2021.Caceis yet to book.,1992497427
116,3_4551392792_Integrata,,1994925023,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 06-11-2021.Caceis yet to book.,1994925023
117,5_4551417911_Integrata,,2027240609,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 07-01-2021.Caceis yet to book.,2027240609
118,28_4551085502_Integrata,,1581818081,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 10-27-2020.Caceis yet to book.,1581818081
119,2_4551203153_Integrata,,1737813327,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 01-21-2021.Caceis yet to book.,1737813327
120,1_4551097416_Integrata,,1597270254,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 10-30-2020.Caceis yet to book.,1597270254
121,2_455431104_Integrata,,619886952,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 06-05-2019.Caceis yet to book.,619886952
122,22_4551085502_Integrata,,1581818049,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 10-27-2020.Caceis yet to book.,1581818049
123,2_455743848_Integrata,,1130319866,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 02-13-2020.Caceis yet to book.,1130319866
