,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
1,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
2,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
3,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
4,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
5,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
6,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
7,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
8,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
9,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
10,"17_4551232906_Integrata,18_4551232906_Integrata",306_4551232906_CACEIS,"1780156365,1780156369,1780156374","['OB', 'OB', 'OB']",UMR,UMR,match,match,1780156365
11,7_4551122535_Integrata,"94_4551117124_CACEIS,93_4551117124_CACEIS","1631194828,1623224429,1623224424","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
12,"3_4551394628_Integrata,5_4551394628_Integrata,6_4551394628_Integrata,4_4551394628_Integrata,7_4551394628_Integrata",2_4551398589_CACEIS,"1997244524,1997244526,1997244525,1997244527,1997244529,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244524
13,"46_4551201062_Integrata,47_4551201062_Integrata",34_4551201062_CACEIS,"1734565910,1734565912,1734565919","['OB', 'OB', 'OB']",UMR,UMR,match,match,1734565910
14,"20_4551248485_Integrata,19_4551248485_Integrata",33_4551248485_CACEIS,"1800039344,1800039341,1800039361","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039344
15,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331
16,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324
17,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341
18,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,,1737813339
19,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326
20,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332
21,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,,2006719926
22,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,,1677770259
23,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,,1847792958
24,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,,1839901571
25,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,,2006719920
26,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,,1847792954
27,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,,1356802610
28,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,,2006719922
29,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,,1356802615
30,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,,1847792963
31,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,,2006719923
32,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,,2006719928
33,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,,1677770272
34,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,,2006719929
35,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,,1839901569
36,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,,1847792960
37,14_455506286_Integrata,,741867046,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2019-08-08.Caceis yet to book.,741867046
38,3_4551123972_Integrata,,1632880230,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-11-26.Caceis yet to book.,1632880230
39,20_455851677_Integrata,,1272856268,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-05-07.Caceis yet to book.,1272856268
40,8_4551203153_Integrata,,1737813343,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-01-22.Caceis yet to book.,1737813343
41,17_455833544_Integrata,,1249040835,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-04-23.Caceis yet to book.,1249040835
42,3_4551244633_Integrata,,1795375908,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-23.Caceis yet to book.,1795375908
43,2_4551339728_Integrata,,1920020591,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-04.Caceis yet to book.,1920020591
44,1_4551136088_Integrata,,1649475109,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-12-03.Caceis yet to book.,1649475109
45,5_455788772_Integrata,,1191824875,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-03-19.Caceis yet to book.,1191824875
