,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,,2086488710
1,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
2,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
3,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
4,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
5,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
6,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
7,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,,2086488712
8,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
9,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
10,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
11,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
12,"9_4551478593_Integrata,10_4551478593_Integrata",177_4551480567_CACEIS,"2105698933,2105698943,2108620867","['OB', 'OB', 'OB']",UMR,UMR,match,match,2105698933
13,7_4551122535_Integrata,"93_4551117124_CACEIS,94_4551117124_CACEIS","1631194828,1623224424,1623224429","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
14,"7_4551394628_Integrata,3_4551394628_Integrata,6_4551394628_Integrata,5_4551394628_Integrata,4_4551394628_Integrata",2_4551398589_CACEIS,"2002008738,1997244529,1997244524,1997244525,1997244526,1997244527","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,2002008738
15,"47_4551201062_Integrata,46_4551201062_Integrata",34_4551201062_CACEIS,"1734565919,1734565912,1734565910","['OB', 'OB', 'OB']",UMR,UMR,match,match,1734565919
16,"20_4551248485_Integrata,19_4551248485_Integrata",33_4551248485_CACEIS,"1800039344,1800039361,1800039341","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039344
17,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341
18,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,,2080567634
19,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,,2086488715
20,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,,2086488714
21,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,,2080567633
22,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326
23,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,,2080567635
24,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332
25,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324
26,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,,1737813339
27,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331
28,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,,2080567637
29,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,,2006719928
30,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,,1677770259
31,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,,2006719926
32,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,,1847792954
33,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,,1677770272
34,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,,1847792963
35,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,,1847792958
36,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,,1356802615
37,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,,1356802610
38,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,,1839901571
39,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,,2006719920
40,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,,2006719922
41,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,,2006719923
42,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,,2006719929
43,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,,1847792960
44,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,,1839901569
45,,88_368123_CACEIS,532374132,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 04-15-2019. Integrata yet to book,532374132
46,,69_455985296_CACEIS,1449581715,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 08-17-2020. Integrata yet to book,1449581715
47,,25_4551157661_CACEIS,1677770295,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 12-21-2020. Integrata yet to book,1677770295
48,,40_455846205_CACEIS,1265566720,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 03-20-2020. Integrata yet to book,1265566720
49,,1123_455822501_CACEIS,1235307782,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 04-14-2020. Integrata yet to book,1235307782
50,,125_455663909_CACEIS,1011570681,OB,OB,No-pair,fees,Caceis booked the fees for SD 12-11-2019. Integrata yet to book,1011570681
