,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,,2086488712
1,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,,2086488710
2,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
3,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
4,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
5,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
6,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
7,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
8,2_4551470464_Integrata,,1860561278,OB,UCB,Close,Close,,1860561278
9,15_4551470464_Integrata,,1860561284,OB,UCB,Close,Close,,1860561284
10,15_4551504423_Integrata,,2138491140,OB,UCB,Close,Close,,2138491140
11,7_4551470464_Integrata,,1860561287,OB,UCB,Close,Close,,1860561287
12,2_4551504423_Integrata,,2138491141,OB,UCB,Close,Close,,2138491141
13,6_4551470464_Integrata,,1860561288,OB,UCB,Close,Close,,1860561288
14,,3_4551470464_CACEIS,1860561289,OB,UCB,Close,Close,,1860561289
15,,3_4551504423_CACEIS,2138491138,OB,UCB,Close,Close,,2138491138
16,5_4551470464_Integrata,,1860561293,OB,UCB,Close,Close,,1860561293
17,5_4551504423_Integrata,,2138491132,OB,UCB,Close,Close,,2138491132
18,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
19,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
20,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
21,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
22,"18_4551470464_Integrata,19_4551470464_Integrata,21_4551470464_Integrata,20_4551470464_Integrata,17_4551470464_Integrata",8_4551470464_CACEIS,"1860561276,1860561277,1860561279,1860561280,1860561286,1860561306","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1860561276
23,"9_4551478593_Integrata,10_4551478593_Integrata",177_4551480567_CACEIS,"2105698933,2105698943,2108620867","['OB', 'OB', 'OB']",UMR,UMR,match,match,2105698933
