,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
1,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
2,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
3,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
4,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,,2086488712
5,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
6,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
7,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
8,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
9,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,,2086488710
10,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
11,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
12,"10_4551478593_Integrata,9_4551478593_Integrata",177_4551480567_CACEIS,"2105698943,2105698933,2108620867","['OB', 'OB', 'OB']",UMR,UMR,match,match,2105698943
13,7_4551122535_Integrata,"94_4551117124_CACEIS,93_4551117124_CACEIS","1631194828,1623224429,1623224424","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
14,"4_4551394628_Integrata,3_4551394628_Integrata,6_4551394628_Integrata,5_4551394628_Integrata,7_4551394628_Integrata",2_4551398589_CACEIS,"1997244527,1997244524,1997244525,1997244526,1997244529,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244527
15,7_4551506468_Integrata,4_4551506468_CACEIS,"2140785054,2140785055","['SPM', 'SPM']",UMR,UMR,match,match,2140785054
16,"47_4551201062_Integrata,46_4551201062_Integrata",34_4551201062_CACEIS,"1734565912,1734565919,1734565910","['OB', 'OB', 'OB']",UMR,UMR,match,match,1734565912
17,"19_4551248485_Integrata,20_4551248485_Integrata",33_4551248485_CACEIS,"1800039341,1800039344,1800039361","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039341
18,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326
19,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,,1737813339
20,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,,2086488715
21,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,,2080567633
22,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,,2080567635
23,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331
24,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,,2086488714
25,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,,2080567637
26,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341
27,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,,2080567634
28,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332
29,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324
30,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,,2006719920
31,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,,1677770272
32,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,,2006719923
33,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,,1847792960
34,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,,1677770259
35,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,,1847792963
36,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,,1356802615
37,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,,2006719928
38,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,,1839901571
39,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,,2006719926
40,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,,2006719922
41,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,,1847792958
42,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,,2006719929
43,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,,1839901569
44,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,,1356802610
45,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,,1847792954
46,160_4551427001_Integrata,,2037990832,OB,OB,No-pair,foreign exchange,Caceis booked the Net Sub/Red for SD 07-08-2021. Integrata yet to book,2037990832
47,1_455743848_Integrata,,1130319867,OB,OB,No-pair,foreign exchange,Caceis booked the foreign exchange for SD 02-13-2020. Integrata yet to book,1130319867
48,7_455621635_Integrata,,938255898,OB,OB,No-pair,foreign exchange,Caceis booked the Net Sub/Red for SD 11-07-2019. Integrata yet to book,938255898
49,4_4551075891_Integrata,,1569073533,OB,OB,No-pair,foreign exchange,Caceis booked the Net Sub/Red for SD 10-22-2020. Integrata yet to book,1569073533
50,18_455647366_Integrata,,982003174,OB,OB,No-pair,foreign exchange,Caceis booked the Net Sub/Red for SD 11-28-2019. Integrata yet to book,982003174
51,1_455575944_Integrata,,858396493,OB,OB,No-pair,wire transfer,Caceis booked the subscription for SD 10-03-2019. Integrata yet to book,858396493
52,2_455942533_Integrata,,1393935321,OB,OB,No-pair,foreign exchange,Caceis booked the foreign exchange for SD 07-16-2020. Integrata yet to book,1393935321
53,4_455942533_Integrata,,1393935327,OB,OB,No-pair,foreign exchange,Caceis booked the Net Sub/Red for SD 07-16-2020. Integrata yet to book,1393935327
54,11_455716646_Integrata,,1094282294,OB,OB,No-pair,foreign exchange,Caceis booked the Net Sub/Red for SD 01-23-2020. Integrata yet to book,1094282294
55,3_455709628_Integrata,,1085770886,OB,OB,No-pair,foreign exchange,Caceis booked the foreign exchange for SD 01-17-2020. Integrata yet to book,1085770886
