,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
1,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
2,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
3,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
4,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
5,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
6,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
7,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
8,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
9,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
10,"17_4551232906_Integrata,18_4551232906_Integrata",306_4551232906_CACEIS,"1780156365,1780156369,1780156374","['OB', 'OB', 'OB']",UMR,UMR,match,match,1780156365
11,7_4551122535_Integrata,"93_4551117124_CACEIS,94_4551117124_CACEIS","1631194828,1623224424,1623224429","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
12,"6_4551394628_Integrata,5_4551394628_Integrata,7_4551394628_Integrata,3_4551394628_Integrata,4_4551394628_Integrata",2_4551398589_CACEIS,"1997244525,1997244526,1997244529,1997244524,1997244527,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244525
13,"47_4551201062_Integrata,46_4551201062_Integrata",34_4551201062_CACEIS,"1734565912,1734565910,1734565919","['OB', 'OB', 'OB']",UMR,UMR,match,match,1734565912
14,"20_4551248485_Integrata,19_4551248485_Integrata",33_4551248485_CACEIS,"1800039344,1800039341,1800039361","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039344
15,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341
16,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324
17,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331
18,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326
19,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332
20,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,,1737813339
21,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,,1839901571
22,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,,2006719926
23,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,,1847792954
24,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,,1677770272
25,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,,2006719923
26,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,,1847792963
27,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,,1677770259
28,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,,2006719929
29,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,,2006719928
30,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,,2006719920
31,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,,1356802615
32,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,,1847792960
33,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,,1839901569
34,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,,2006719922
35,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,,1847792958
36,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,,1356802610
37,8_4551153712_Integrata,,1672409236,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 12-17-2020.Caceis yet to book.,1672409236
38,5_455779682_Integrata,,1179968817,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 03-12-2020.Caceis yet to book.,1179968817
39,21_4551350998_Integrata,,1937029702,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 05-13-2021.Caceis yet to book.,1937029702
40,2_4551404423_Integrata,,2009057962,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 06-21-2021.Caceis yet to book.,2009057962
41,8_455434670_Integrata,,626506543,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 06-10-2019.Caceis yet to book.,626506543
42,6_455709628_Integrata,,1085770890,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 01-17-2020.Caceis yet to book.,1085770890
43,6_455971354_Integrata,,1432288826,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 08-06-2020.Caceis yet to book.,1432288826
