,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,54_4551426010_Integrata,,1859876151,OB,UCB,Close,Close,,1859876151
1,114_4551426010_Integrata,,1859876163,OB,UCB,Close,Close,,1859876163
2,124_4551430295_Integrata,,1860077973,OB,UCB,Close,Close,,1860077973
3,131_4551426010_Integrata,,1859876164,OB,UCB,Close,Close,,1859876164
4,70_4551426010_Integrata,,1859876177,OB,UCB,Close,Close,,1859876177
5,63_4551426010_Integrata,,1859876174,OB,UCB,Close,Close,,1859876174
6,108_4551430295_Integrata,,1860078076,OB,UCB,Close,Close,,1860078076
7,67_4551426010_Integrata,,1859876132,OB,UCB,Close,Close,,1859876132
8,111_4551426010_Integrata,,1859876139,OB,UCB,Close,Close,,1859876139
9,190_4551430295_Integrata,,1860078084,OB,UCB,Close,Close,,1860078084
10,80_4551426010_Integrata,,1859876138,OB,UCB,Close,Close,,1859876138
11,109_4551426010_Integrata,,1859876143,OB,UCB,Close,Close,,1859876143
12,187_4551430295_Integrata,,1860078000,OB,UCB,Close,Close,,1860078000
13,49_4551426010_Integrata,,1859876027,OB,UCB,Close,Close,,1859876027
14,72_4551430295_Integrata,,1860077987,OB,UCB,Close,Close,,1860077987
15,105_4551426010_Integrata,,1859876033,OB,UCB,Close,Close,,1859876033
16,151_4551426010_Integrata,,1859876066,OB,UCB,Close,Close,,1859876066
17,62_4551430295_Integrata,,1860078200,OB,UCB,Close,Close,,1860078200
18,153_4551426010_Integrata,,1859876059,OB,UCB,Close,Close,,1859876059
19,17_4551450020_Integrata,,1860084484,OB,UCB,Close,Close,,1860084484
20,180_4551430295_Integrata,,1860078126,OB,UCB,Close,Close,,1860078126
21,17_4551450053_Integrata,,1860095141,OB,UCB,Close,Close,,1860095141
22,251_4551430295_Integrata,,1860078196,OB,UCB,Close,Close,,1860078196
23,134_4551430295_Integrata,,1860078191,OB,UCB,Close,Close,,1860078191
24,1_4551430044_Integrata,,1859896252,OB,UCB,Close,Close,,1859896252
25,209_4551430295_Integrata,,1860078059,OB,UCB,Close,Close,,1860078059
