,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,156_4551412812_Integrata,,1859874098,CNF,UCB,Close,Close,,1859874098
1,157_4551412812_Integrata,,1859874099,CNF,UCB,Close,Close,,1859874099
2,148_4551412812_Integrata,,1859874097,CNF,UCB,Close,Close,,1859874097
3,127_4551412812_Integrata,,1859874100,CNF,UCB,Close,Close,,1859874100
4,158_4551412812_Integrata,,1859874101,CNF,UCB,Close,Close,,1859874101
5,128_4551412812_Integrata,,1859874102,CNF,UCB,Close,Close,,1859874102
6,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
7,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
8,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
9,65_4551412810_Integrata,,1859873555,OB,UCB,Close,Close,,1859873555
10,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
11,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
12,14_4551412812_Integrata,,1859874109,OB,UCB,Close,Close,,1859874109
13,14_4551412810_Integrata,,1859873547,OB,UCB,Close,Close,,1859873547
14,79_4551412812_Integrata,,1859874110,OB,UCB,Close,Close,,1859874110
15,79_4551412810_Integrata,,1859873558,OB,UCB,Close,Close,,1859873558
16,148_4551412810_Integrata,,1859873535,OB,UCB,Close,Close,,1859873535
17,157_4551412810_Integrata,,1859873536,OB,UCB,Close,Close,,1859873536
18,158_4551412810_Integrata,,1859873538,OB,UCB,Close,Close,,1859873538
19,65_4551412812_Integrata,,1859874113,OB,UCB,Close,Close,,1859874113
20,72_4551412812_Integrata,,1859874115,OB,UCB,Close,Close,,1859874115
21,72_4551412810_Integrata,,1859873564,OB,UCB,Close,Close,,1859873564
22,76_4551412812_Integrata,,1859874119,OB,UCB,Close,Close,,1859874119
23,76_4551412810_Integrata,,1859873568,OB,UCB,Close,Close,,1859873568
24,82_4551412812_Integrata,,1859874128,OB,UCB,Close,Close,,1859874128
25,82_4551412810_Integrata,,1859873572,OB,UCB,Close,Close,,1859873572
26,128_4551412810_Integrata,,1859873537,OB,UCB,Close,Close,,1859873537
27,127_4551412810_Integrata,,1859873539,OB,UCB,Close,Close,,1859873539
28,156_4551412810_Integrata,,1859873534,OB,UCB,Close,Close,,1859873534
29,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
30,59_4551412812_Integrata,,1859874135,OB,UCB,Close,Close,,1859874135
31,59_4551412810_Integrata,,1859873600,OB,UCB,Close,Close,,1859873600
32,124_4551412812_Integrata,,1859874146,OB,UCB,Close,Close,,1859874146
33,124_4551412810_Integrata,,1859873602,OB,UCB,Close,Close,,1859873602
34,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
35,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
36,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
37,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
38,"18_4551232906_Integrata,17_4551232906_Integrata",306_4551232906_CACEIS,"1780156369,1780156365,1780156374","['OB', 'OB', 'OB']",UMR,UMR,match,match,1780156369
39,7_4551122535_Integrata,"93_4551117124_CACEIS,94_4551117124_CACEIS","1631194828,1623224424,1623224429","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
