,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,,74_2491430061_UBS,1859904773,CNF,UCB,Close,Close,,UBS
1,44_2491400081_Integrata,,1859772797,OB,UCB,Close,Close,,UBS
2,100_2491400081_Integrata,,1859772815,OB,UCB,Close,Close,,UBS
3,44_2491400067_Integrata,,1859769610,OB,UCB,Close,Close,,UBS
4,100_2491400067_Integrata,,1859769598,OB,UCB,Close,Close,,UBS
5,3_2491400081_Integrata,,1859772553,OB,UCB,Close,Close,,UBS
6,,80_2491400067_UBS,1859769356,OB,UCB,Close,Close,,UBS
7,,180_2491400067_UBS,1859769623,OB,UCB,Close,Close,,UBS
8,,81_2491400067_UBS,1859769366,OB,UCB,Close,Close,,UBS
9,3_2491400067_Integrata,,1859769354,OB,UCB,Close,Close,,UBS
10,,179_2491400081_UBS,1859772804,OB,UCB,Close,Close,,UBS
11,,72_2491400081_UBS,1859772808,OB,UCB,Close,Close,,UBS
12,,86_2491400081_UBS,1859772556,OB,UCB,Close,Close,,UBS
13,,81_2491400081_UBS,1859772563,OB,UCB,Close,Close,,UBS
14,,75_2491400067_UBS,1859769603,OB,UCB,Close,Close,,UBS
15,,179_2491400067_UBS,1859769611,OB,UCB,Close,Close,,UBS
16,,72_2491400067_UBS,1859769609,OB,UCB,Close,Close,,UBS
17,,240_2491400081_UBS,1859772572,OB,UCB,Close,Close,,UBS
18,,241_2491400067_UBS,1859769378,OB,UCB,Close,Close,,UBS
19,,75_2491400081_UBS,1859772814,OB,UCB,Close,Close,,UBS
20,,76_2491400081_UBS,1859772826,OB,UCB,Close,Close,,UBS
21,,239_2491400067_UBS,1859769377,OB,UCB,Close,Close,,UBS
22,,86_2491400067_UBS,1859769357,OB,UCB,Close,Close,,UBS
23,,241_2491400081_UBS,1859772577,OB,UCB,Close,Close,,UBS
24,,76_2491400067_UBS,1859769613,OB,UCB,Close,Close,,UBS
25,,227_2491400067_UBS,1859769631,OB,UCB,Close,Close,,UBS
26,,240_2491400067_UBS,1859769374,OB,UCB,Close,Close,,UBS
27,,185_2491400081_UBS,1859772809,OB,UCB,Close,Close,,UBS
28,,230_2491400081_UBS,1859772829,OB,UCB,Close,Close,,UBS
29,,236_2491400081_UBS,1859772569,OB,UCB,Close,Close,,UBS
30,,227_2491400081_UBS,1859772802,OB,UCB,Close,Close,,UBS
31,,198_2491400067_UBS,1859769369,OB,UCB,Close,Close,,UBS
32,,236_2491400067_UBS,1859769372,OB,UCB,Close,Close,,UBS
33,,237_2491400067_UBS,1859769376,OB,UCB,Close,Close,,UBS
34,,230_2491400067_UBS,1859769632,OB,UCB,Close,Close,,UBS
35,,185_2491400067_UBS,1859769627,OB,UCB,Close,Close,,UBS
36,,198_2491400081_UBS,1859772564,OB,UCB,Close,Close,,UBS
37,,237_2491400081_UBS,1859772575,OB,UCB,Close,Close,,UBS
38,,196_2491400067_UBS,1859769363,OB,UCB,Close,Close,,UBS
39,,74_2491400081_UBS,1859772817,OB,UCB,Close,Close,,UBS
40,,71_2491400081_UBS,1859772806,OB,UCB,Close,Close,,UBS
41,,196_2491400081_UBS,1859772561,OB,UCB,Close,Close,,UBS
42,,184_2491400067_UBS,1859769628,OB,UCB,Close,Close,,UBS
43,,231_2491400067_UBS,1859769633,OB,UCB,Close,Close,,UBS
44,,225_2491400067_UBS,1859769625,OB,UCB,Close,Close,,UBS
45,,74_2491400067_UBS,1859769620,OB,UCB,Close,Close,,UBS
46,,71_2491400067_UBS,1859769602,OB,UCB,Close,Close,,UBS
47,,225_2491400081_UBS,1859772819,OB,UCB,Close,Close,,UBS
48,,84_2491400081_UBS,1859772558,OB,UCB,Close,Close,,UBS
49,,222_2491400081_UBS,1859772823,OB,UCB,Close,Close,,UBS
50,,178_2491400081_UBS,1859772830,OB,UCB,Close,Close,,UBS
51,,224_2491400081_UBS,1859772827,OB,UCB,Close,Close,,UBS
52,,200_2491400067_UBS,1859769370,OB,UCB,Close,Close,,UBS
53,,231_2491400081_UBS,1859772832,OB,UCB,Close,Close,,UBS
54,,178_2491400067_UBS,1859769604,OB,UCB,Close,Close,,UBS
55,,197_2491400081_UBS,1859772559,OB,UCB,Close,Close,,UBS
56,,222_2491400067_UBS,1859769626,OB,UCB,Close,Close,,UBS
57,,84_2491400067_UBS,1859769358,OB,UCB,Close,Close,,UBS
58,,200_2491400081_UBS,1859772568,OB,UCB,Close,Close,,UBS
59,,224_2491400067_UBS,1859769616,OB,UCB,Close,Close,,UBS
60,,180_2491400081_UBS,1859772807,OB,UCB,Close,Close,,UBS
61,,229_2491400081_UBS,1859772811,OB,UCB,Close,Close,,UBS
62,,201_2491400067_UBS,1859769361,OB,UCB,Close,Close,,UBS
63,,220_2491400081_UBS,1859772813,OB,UCB,Close,Close,,UBS
64,,229_2491400067_UBS,1859769629,OB,UCB,Close,Close,,UBS
65,,202_2491400067_UBS,1859769367,OB,UCB,Close,Close,,UBS
66,,197_2491400067_UBS,1859769368,OB,UCB,Close,Close,,UBS
67,,195_2491400081_UBS,1859772554,OB,UCB,Close,Close,,UBS
68,,77_2491400067_UBS,1859769619,OB,UCB,Close,Close,,UBS
69,,220_2491400067_UBS,1859769600,OB,UCB,Close,Close,,UBS
70,,201_2491400081_UBS,1859772560,OB,UCB,Close,Close,,UBS
71,,195_2491400067_UBS,1859769359,OB,UCB,Close,Close,,UBS
72,,77_2491400081_UBS,1859772822,OB,UCB,Close,Close,,UBS
73,,202_2491400081_UBS,1859772567,OB,UCB,Close,Close,,UBS
74,,181_2491400067_UBS,1859769624,OB,UCB,Close,Close,,UBS
75,,199_2491400081_UBS,1859772573,OB,UCB,Close,Close,,UBS
76,,181_2491400081_UBS,1859772798,OB,UCB,Close,Close,,UBS
77,,199_2491400067_UBS,1859769371,OB,UCB,Close,Close,,UBS
78,,70_2491400081_UBS,1859772800,OB,UCB,Close,Close,,UBS
79,,80_2491400081_UBS,1859772555,OB,UCB,Close,Close,,UBS
80,,82_2491400081_UBS,1859772557,OB,UCB,Close,Close,,UBS
81,,238_2491400067_UBS,1859769373,OB,UCB,Close,Close,,UBS
82,,239_2491400081_UBS,1859772576,OB,UCB,Close,Close,,UBS
83,,70_2491400067_UBS,1859769597,OB,UCB,Close,Close,,UBS
84,,82_2491400067_UBS,1859769355,OB,UCB,Close,Close,,UBS
85,,85_2491400067_UBS,1859769375,OB,UCB,Close,Close,,UBS
86,,235_2491400067_UBS,1859769365,OB,UCB,Close,Close,,UBS
87,,87_2491400067_UBS,1859769364,OB,UCB,Close,Close,,UBS
88,,235_2491400081_UBS,1859772570,OB,UCB,Close,Close,,UBS
89,,87_2491400081_UBS,1859772562,OB,UCB,Close,Close,,UBS
90,,226_2491400067_UBS,1859769621,OB,UCB,Close,Close,,UBS
91,,238_2491400081_UBS,1859772571,OB,UCB,Close,Close,,UBS
92,,228_2491400081_UBS,1859772820,OB,UCB,Close,Close,,UBS
93,,182_2491400067_UBS,1859769612,OB,UCB,Close,Close,,UBS
94,,228_2491400067_UBS,1859769630,OB,UCB,Close,Close,,UBS
95,,226_2491400081_UBS,1859772825,OB,UCB,Close,Close,,UBS
96,,83_2491400067_UBS,1859769362,OB,UCB,Close,Close,,UBS
97,,182_2491400081_UBS,1859772818,OB,UCB,Close,Close,,UBS
98,,85_2491400081_UBS,1859772566,OB,UCB,Close,Close,,UBS
99,,83_2491400081_UBS,1859772565,OB,UCB,Close,Close,,UBS
100,,73_2491400081_UBS,1859772810,OB,UCB,Close,Close,,UBS
101,,73_2491400067_UBS,1859769615,OB,UCB,Close,Close,,UBS
102,,184_2491400081_UBS,1859772824,OB,UCB,Close,Close,,UBS
103,,183_2491400081_UBS,1859772828,OB,UCB,Close,Close,,UBS
104,,183_2491400067_UBS,1859769618,OB,UCB,Close,Close,,UBS
105,,234_2491400067_UBS,1859769360,OB,UCB,Close,Close,,UBS
106,,234_2491400081_UBS,1859772574,OB,UCB,Close,Close,,UBS
107,,218_2491400067_UBS,1859769694,OB,UCB,Close,Close,,UBS
108,,218_2491400081_UBS,1859772860,OB,UCB,Close,Close,,UBS
109,,11_2491400027_UBS,1859744534,OB,UCB,Close,Close,,UBS
110,,7_2491400027_UBS,1859744542,OB,UCB,Close,Close,,UBS
111,,6_2491400067_UBS,1859769685,OB,UCB,Close,Close,,UBS
112,,6_2491400081_UBS,1859772893,OB,UCB,Close,Close,,UBS
113,,12_2491400067_UBS,1859769692,OB,UCB,Close,Close,,UBS
114,,12_2491400081_UBS,1859772902,OB,UCB,Close,Close,,UBS
115,,219_2491400067_UBS,1859769718,OB,UCB,Close,Close,,UBS
116,,219_2491400081_UBS,1859772868,OB,UCB,Close,Close,,UBS
117,,221_2491400081_UBS,1859772880,OB,UCB,Close,Close,,UBS
118,,221_2491400067_UBS,1859769726,OB,UCB,Close,Close,,UBS
119,,7_2491400081_UBS,1859772910,OB,UCB,Close,Close,,UBS
120,,1_2491426014_UBS,1859877317,OB,UCB,Close,Close,,UBS
121,,6_2491400027_UBS,1859744546,OB,UCB,Close,Close,,UBS
122,,12_2491400027_UBS,1859744535,OB,UCB,Close,Close,,UBS
123,,2_2491426014_UBS,1859877332,OB,UCB,Close,Close,,UBS
124,,223_2491400067_UBS,1859769678,OB,UCB,Close,Close,,UBS
125,,223_2491400081_UBS,1859772853,OB,UCB,Close,Close,,UBS
126,,11_2491400081_UBS,1859772909,OB,UCB,Close,Close,,UBS
127,,11_2491400067_UBS,1859769700,OB,UCB,Close,Close,,UBS
128,,7_2491400067_UBS,1859769693,OB,UCB,Close,Close,,UBS
129,,23_2491400067_UBS,1859769379,OB,UCB,Close,Close,,UBS
130,,23_2491400081_UBS,1859772578,OB,UCB,Close,Close,,UBS
131,,25_2491400067_UBS,1859769687,OB,UCB,Close,Close,,UBS
132,,25_2491400081_UBS,1859772907,OB,UCB,Close,Close,,UBS
133,,16_2491426014_UBS,1859877313,OB,UCB,Close,Close,,UBS
134,,20_2491426014_UBS,1859877328,OB,UCB,Close,Close,,UBS
135,,28_2491426014_UBS,1859877196,OB,UCB,Close,Close,,UBS
136,,73_2491430061_UBS,1859904885,OB,UCB,Close,Close,,UBS
137,,73_2491430049_UBS,1859897210,OB,UCB,Close,Close,,UBS
138,,74_2491430049_UBS,1859897104,OB,UCB,Close,Close,,UBS
139,,2_2491430061_UBS,1859904888,OB,UCB,Close,Close,,UBS
140,,2_2491430049_UBS,1859897200,OB,UCB,Close,Close,,UBS
141,,1_2491430061_UBS,1859904903,OB,UCB,Close,Close,,UBS
142,,1_2491430049_UBS,1859897199,OB,UCB,Close,Close,,UBS
143,,6_2491430061_UBS,1859904915,OB,UCB,Close,Close,,UBS
144,,6_2491430049_UBS,1859897213,OB,UCB,Close,Close,,UBS
145,,11_2491430061_UBS,1859904917,OB,UCB,Close,Close,,UBS
146,,11_2491430049_UBS,1859897215,OB,UCB,Close,Close,,UBS
147,,7_2491430061_UBS,1859904918,OB,UCB,Close,Close,,UBS
148,,7_2491430049_UBS,1859897216,OB,UCB,Close,Close,,UBS
149,,12_2491430061_UBS,1859904919,OB,UCB,Close,Close,,UBS
150,,12_2491430049_UBS,1859897218,OB,UCB,Close,Close,,UBS
