,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,90_4551426010_Integrata,,1859876030,OB,UCB,Close,Close,,1859876030
1,140_4551426010_Integrata,,1859876024,OB,UCB,Close,Close,,1859876024
2,3_4551426010_Integrata,,1859876131,OB,UCB,Close,Close,,1859876131
3,135_4551426010_Integrata,,1859876136,OB,UCB,Close,Close,,1859876136
4,63_4551426010_Integrata,,1859876174,OB,UCB,Close,Close,,1859876174
5,70_4551426010_Integrata,,1859876177,OB,UCB,Close,Close,,1859876177
6,54_4551426010_Integrata,,1859876151,OB,UCB,Close,Close,,1859876151
7,117_4551426010_Integrata,,1859876156,OB,UCB,Close,Close,,1859876156
8,131_4551426010_Integrata,,1859876164,OB,UCB,Close,Close,,1859876164
9,114_4551426010_Integrata,,1859876163,OB,UCB,Close,Close,,1859876163
10,57_4551426010_Integrata,,1859876168,OB,UCB,Close,Close,,1859876168
11,60_4551426010_Integrata,,1859876172,OB,UCB,Close,Close,,1859876172
12,86_4551426010_Integrata,,1859876056,OB,UCB,Close,Close,,1859876056
13,89_4551426010_Integrata,,1859876064,OB,UCB,Close,Close,,1859876064
14,121_4551426010_Integrata,,1859876065,OB,UCB,Close,Close,,1859876065
15,147_4551426010_Integrata,,1859876072,OB,UCB,Close,Close,,1859876072
16,20_4551426010_Integrata,,1859876079,OB,UCB,Close,Close,,1859876079
17,31_4551426010_Integrata,,1859876073,OB,UCB,Close,Close,,1859876073
18,51_4551426010_Integrata,,1859876032,OB,UCB,Close,Close,,1859876032
19,50_4551426010_Integrata,,1859876029,OB,UCB,Close,Close,,1859876029
20,49_4551426010_Integrata,,1859876027,OB,UCB,Close,Close,,1859876027
21,105_4551426010_Integrata,,1859876033,OB,UCB,Close,Close,,1859876033
22,151_4551426010_Integrata,,1859876066,OB,UCB,Close,Close,,1859876066
23,153_4551426010_Integrata,,1859876059,OB,UCB,Close,Close,,1859876059
