,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,32_4551380310_Integrata,,1859622754,CMF,UCB,Close,Close,,1859622754
1,27_4551380310_Integrata,,1859622760,CMF,UCB,Close,Close,,1859622760
2,36_4551380310_Integrata,,1859622755,CMF,UCB,Close,Close,,1859622755
3,33_4551380310_Integrata,,1859622761,CMF,UCB,Close,Close,,1859622761
4,35_4551380310_Integrata,,1859622757,CMF,UCB,Close,Close,,1859622757
5,29_4551380310_Integrata,,1859622762,CMF,UCB,Close,Close,,1859622762
6,8_4551380310_Integrata,,1859622791,OB,UCB,Close,Close,,1859622791
7,14_4551380310_Integrata,,1859622795,OB,UCB,Close,Close,,1859622795
8,9_4551380310_Integrata,,1859622797,OB,UCB,Close,Close,,1859622797
9,17_4551380310_Integrata,,1859622799,OB,UCB,Close,Close,,1859622799
10,16_4551380310_Integrata,,1859622800,OB,UCB,Close,Close,,1859622800
11,18_4551380310_Integrata,,1859622801,OB,UCB,Close,Close,,1859622801
12,"11_4551294437_Integrata,11_4551294432_Integrata,11_4551294430_Integrata,12_4551294430_Integrata,11_4551294441_Integrata,12_4551294438_Integrata,12_4551294439_Integrata,12_4551294437_Integrata,11_4551294439_Integrata,12_4551294432_Integrata,11_4551294438_Integrata,12_4551294440_Integrata,11_4551294436_Integrata,12_4551294441_Integrata,11_4551294440_Integrata,12_4551294436_Integrata","191_4551294432_CACEIS,191_4551294436_CACEIS,191_4551294430_CACEIS,191_4551294441_CACEIS,191_4551294438_CACEIS,191_4551294439_CACEIS,191_4551294440_CACEIS,191_4551294437_CACEIS","1859497176,1859496447,1859495780,1859495776,1859498615,1859497538,1859497908,1859497179,1859497893,1859496448,1859497533,1859498255,1859496811,1859498618,1859498257,1859496826,1859496768,1859497127,1859496087,1859498925,1859497847,1859498199,1859498577,1859497494","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1859497176
13,"3_4551294430_Integrata,4_4551294430_Integrata,3_4551294436_Integrata,4_4551294432_Integrata,3_4551294438_Integrata,5_4551294436_Integrata,4_4551294439_Integrata,3_4551294437_Integrata,3_4551294441_Integrata,5_4551294438_Integrata,4_4551294440_Integrata,5_4551294432_Integrata,3_4551294432_Integrata,5_4551294439_Integrata,4_4551294436_Integrata,4_4551294438_Integrata,5_4551294430_Integrata,5_4551294437_Integrata,4_4551294437_Integrata,5_4551294440_Integrata,3_4551294439_Integrata,4_4551294441_Integrata,5_4551294441_Integrata,3_4551294440_Integrata","183_4551294439_CACEIS,183_4551294432_CACEIS,183_4551294440_CACEIS,183_4551294437_CACEIS,183_4551294436_CACEIS,183_4551294438_CACEIS,183_4551294430_CACEIS,183_4551294441_CACEIS","1859495777,1859495774,1859496827,1859496444,1859497539,1859496818,1859497895,1859497178,1859498619,1859497532,1859498263,1859496456,1859496452,1859497898,1859496813,1859497534,1859495779,1859497196,1859497174,1859498265,1859497894,1859498623,1859498620,1859498261,1859498207,1859496764,1859498575,1859497495,1859497132,1859497850,1859496093,1859498937","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1859495777
14,2_4551294436_Integrata,,1859496817,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859496817
15,1_4551294441_Integrata,,1859498617,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859498617
16,1_4551294430_Integrata,,1859495772,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859495772
17,2_4551294438_Integrata,,1859497536,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497536
18,1_4551294438_Integrata,,1859497537,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497537
19,2_4551294441_Integrata,,1859498621,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859498621
20,1_4551294439_Integrata,,1859497896,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497896
21,1_4551294432_Integrata,,1859496457,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859496457
22,1_4551294437_Integrata,,1859497177,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497177
23,2_4551294439_Integrata,,1859497907,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497907
24,1_4551294436_Integrata,,1859496815,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859496815
25,2_4551294432_Integrata,,1859496459,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859496459
26,1_4551294440_Integrata,,1859498260,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859498260
27,2_4551294437_Integrata,,1859497180,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497180
28,2_4551294430_Integrata,,1859495771,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859495771
29,,178_4551294437_CACEIS,1859497441,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497441
