,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,89_4551412810_Integrata,,1859873462,CMF,UCB,Close,Close,,1859873462
1,86_4551412810_Integrata,,1859873470,CMF,UCB,Close,Close,,1859873470
2,90_4551412810_Integrata,,1859873468,CMF,UCB,Close,Close,,1859873468
3,140_4551412810_Integrata,,1859873478,CMF,UCB,Close,Close,,1859873478
4,105_4551412810_Integrata,,1859873475,CMF,UCB,Close,Close,,1859873475
5,49_4551412810_Integrata,,1859873484,CMF,UCB,Close,Close,,1859873484
6,51_4551412810_Integrata,,1859873486,CMF,UCB,Close,Close,,1859873486
7,50_4551412810_Integrata,,1859873495,CMF,UCB,Close,Close,,1859873495
8,115_4551412810_Integrata,,1859873489,CMF,UCB,Close,Close,,1859873489
9,126_4551412810_Integrata,,1859873496,CMF,UCB,Close,Close,,1859873496
10,136_4551412810_Integrata,,1859873491,CMF,UCB,Close,Close,,1859873491
11,139_4551412810_Integrata,,1859873498,CMF,UCB,Close,Close,,1859873498
12,153_4551412810_Integrata,,1859873500,CMF,UCB,Close,Close,,1859873500
13,151_4551412810_Integrata,,1859873507,CMF,UCB,Close,Close,,1859873507
14,121_4551412810_Integrata,,1859873505,CMF,UCB,Close,Close,,1859873505
15,147_4551412810_Integrata,,1859873511,CMF,UCB,Close,Close,,1859873511
16,31_4551412810_Integrata,,1859873525,CMF,UCB,Close,Close,,1859873525
17,20_4551412810_Integrata,,1859873529,CMF,UCB,Close,Close,,1859873529
18,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
19,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
20,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
21,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
22,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
23,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
24,67_4551412810_Integrata,,1859873545,OB,UCB,Close,Close,,1859873545
25,3_4551412810_Integrata,,1859873546,OB,UCB,Close,Close,,1859873546
26,135_4551412810_Integrata,,1859873548,OB,UCB,Close,Close,,1859873548
27,28_4551412810_Integrata,,1859873549,OB,UCB,Close,Close,,1859873549
28,111_4551412810_Integrata,,1859873552,OB,UCB,Close,Close,,1859873552
29,80_4551412810_Integrata,,1859873557,OB,UCB,Close,Close,,1859873557
30,109_4551412810_Integrata,,1859873561,OB,UCB,Close,Close,,1859873561
31,4_4551412810_Integrata,,1859873562,OB,UCB,Close,Close,,1859873562
32,54_4551412810_Integrata,,1859873565,OB,UCB,Close,Close,,1859873565
33,141_4551412810_Integrata,,1859873567,OB,UCB,Close,Close,,1859873567
34,117_4551412810_Integrata,,1859873569,OB,UCB,Close,Close,,1859873569
35,114_4551412810_Integrata,,1859873573,OB,UCB,Close,Close,,1859873573
36,131_4551412810_Integrata,,1859873577,OB,UCB,Close,Close,,1859873577
37,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
38,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
39,57_4551412810_Integrata,,1859873591,OB,UCB,Close,Close,,1859873591
40,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
41,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
42,60_4551412810_Integrata,,1859873595,OB,UCB,Close,Close,,1859873595
43,63_4551412810_Integrata,,1859873597,OB,UCB,Close,Close,,1859873597
44,70_4551412810_Integrata,,1859873598,OB,UCB,Close,Close,,1859873598
45,25_4551412810_Integrata,,1859873601,OB,UCB,Close,Close,,1859873601
46,"17_4551232906_Integrata,18_4551232906_Integrata",306_4551232906_CACEIS,"1780156365,1780156369,1780156374","['OB', 'OB', 'OB']",UMR,UMR,match,match,1780156365
47,7_4551122535_Integrata,"94_4551117124_CACEIS,93_4551117124_CACEIS","1631194828,1623224429,1623224424","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
48,"5_4551394628_Integrata,3_4551394628_Integrata,6_4551394628_Integrata,4_4551394628_Integrata,7_4551394628_Integrata",2_4551398589_CACEIS,"1997244526,1997244524,1997244525,1997244527,1997244529,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244526
49,"20_4551248485_Integrata,19_4551248485_Integrata",33_4551248485_CACEIS,"1800039344,1800039341,1800039361","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039344
50,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324
51,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326
52,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331
53,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332
54,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,,1737813339
55,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341
56,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,,2006719929
57,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,,1847792960
58,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,,1677770259
59,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,,2006719926
60,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,,1847792954
61,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,,2006719922
62,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,,1847792958
63,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,,1356802610
64,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,,1356802615
65,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,,1839901569
66,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,,2006719928
