,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,49_4551426004_Integrata,,1859874734,CMF,UCB,Close,Close,,1859874734
1,105_4551426004_Integrata,,1859874742,CMF,UCB,Close,Close,,1859874742
2,50_4551426004_Integrata,,1859874736,CMF,UCB,Close,Close,,1859874736
3,51_4551426004_Integrata,,1859874744,CMF,UCB,Close,Close,,1859874744
4,20_4551426004_Integrata,,1859874732,CMF,UCB,Close,Close,,1859874732
5,31_4551426004_Integrata,,1859874746,CMF,UCB,Close,Close,,1859874746
6,90_4551426004_Integrata,,1859874758,CMF,UCB,Close,Close,,1859874758
7,140_4551426004_Integrata,,1859874765,CMF,UCB,Close,Close,,1859874765
8,89_4551426004_Integrata,,1859874754,CMF,UCB,Close,Close,,1859874754
9,86_4551426004_Integrata,,1859874769,CMF,UCB,Close,Close,,1859874769
10,126_4551426004_Integrata,,1859874782,CMF,UCB,Close,Close,,1859874782
11,115_4551426004_Integrata,,1859874790,CMF,UCB,Close,Close,,1859874790
12,147_4551426004_Integrata,,1859874792,CMF,UCB,Close,Close,,1859874792
13,121_4551426004_Integrata,,1859874799,CMF,UCB,Close,Close,,1859874799
14,136_4551426004_Integrata,,1859874805,CMF,UCB,Close,Close,,1859874805
15,139_4551426004_Integrata,,1859874814,CMF,UCB,Close,Close,,1859874814
16,153_4551426004_Integrata,,1859874816,CMF,UCB,Close,Close,,1859874816
17,151_4551426004_Integrata,,1859874822,CMF,UCB,Close,Close,,1859874822
18,3_4551426004_Integrata,,1859874839,OB,UCB,Close,Close,,1859874839
19,67_4551426004_Integrata,,1859874838,OB,UCB,Close,Close,,1859874838
20,63_4551426004_Integrata,,1859874844,OB,UCB,Close,Close,,1859874844
21,135_4551426004_Integrata,,1859874845,OB,UCB,Close,Close,,1859874845
22,70_4551426004_Integrata,,1859874849,OB,UCB,Close,Close,,1859874849
23,111_4551426004_Integrata,,1859874851,OB,UCB,Close,Close,,1859874851
24,54_4551426004_Integrata,,1859874854,OB,UCB,Close,Close,,1859874854
25,80_4551426004_Integrata,,1859874859,OB,UCB,Close,Close,,1859874859
26,117_4551426004_Integrata,,1859874864,OB,UCB,Close,Close,,1859874864
27,109_4551426004_Integrata,,1859874867,OB,UCB,Close,Close,,1859874867
