,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,159_2491400077_Integrata,,1859771617,OB,UCB,Close,Close,,Goldman Sachs
1,158_2491400070_Integrata,,1859770188,OB,UCB,Close,Close,,Goldman Sachs
2,158_2491400077_Integrata,,1859771699,OB,UCB,Close,Close,,Goldman Sachs
3,161_2491400070_Integrata,,1859770196,OB,UCB,Close,Close,,Goldman Sachs
4,161_2491400077_Integrata,,1859771692,OB,UCB,Close,Close,,Goldman Sachs
5,160_2491400077_Integrata,,1859771708,OB,UCB,Close,Close,,Goldman Sachs
6,160_2491400070_Integrata,,1859770205,OB,UCB,Close,Close,,Goldman Sachs
7,,218_2491426012_Goldman Sachs,1859876920,OB,UCB,Close,Close,,Goldman Sachs
8,,216_2491426012_Goldman Sachs,1859876600,OB,UCB,Close,Close,,Goldman Sachs
9,,212_2491426012_Goldman Sachs,1859876601,OB,UCB,Close,Close,,Goldman Sachs
10,,214_2491426012_Goldman Sachs,1859876905,OB,UCB,Close,Close,,Goldman Sachs
11,,210_2491426012_Goldman Sachs,1859876913,OB,UCB,Close,Close,,Goldman Sachs
12,,207_2491426012_Goldman Sachs,1859876604,OB,UCB,Close,Close,,Goldman Sachs
13,,209_2491426012_Goldman Sachs,1859876904,OB,UCB,Close,Close,,Goldman Sachs
14,,208_2491426012_Goldman Sachs,1859876603,OB,UCB,Close,Close,,Goldman Sachs
15,,94_2491430080_Goldman Sachs,1859922136,OB,UCB,Close,Close,,Goldman Sachs
16,,220_2491430290_Goldman Sachs,1860076426,OB,UCB,Close,Close,,Goldman Sachs
17,,95_2491430080_Goldman Sachs,1859922146,OB,UCB,Close,Close,,Goldman Sachs
18,,218_2491430290_Goldman Sachs,1860076194,OB,UCB,Close,Close,,Goldman Sachs
19,,214_2491430290_Goldman Sachs,1860076191,OB,UCB,Close,Close,,Goldman Sachs
20,,217_2491430290_Goldman Sachs,1860076409,OB,UCB,Close,Close,,Goldman Sachs
21,,216_2491430290_Goldman Sachs,1860076396,OB,UCB,Close,Close,,Goldman Sachs
22,,215_2491430290_Goldman Sachs,1860076190,OB,UCB,Close,Close,,Goldman Sachs
23,,221_2491430290_Goldman Sachs,1860076439,OB,UCB,Close,Close,,Goldman Sachs
24,,219_2491430290_Goldman Sachs,1860076196,OB,UCB,Close,Close,,Goldman Sachs
25,70_2491380309_Integrata,,1859622599,OB,UCB,Close,Close,,Goldman Sachs
26,70_2491400026_Integrata,,1859744308,OB,UCB,Close,Close,,Goldman Sachs
27,69_2491380301_Integrata,,1859622221,OB,UCB,Close,Close,,Goldman Sachs
28,69_2491400026_Integrata,,1859744331,OB,UCB,Close,Close,,Goldman Sachs
29,69_2491380309_Integrata,,1859622590,OB,UCB,Close,Close,,Goldman Sachs
30,66_2491380309_Integrata,,1859622585,OB,UCB,Close,Close,,Goldman Sachs
31,66_2491380301_Integrata,,1859622220,OB,UCB,Close,Close,,Goldman Sachs
32,66_2491400026_Integrata,,1859744321,OB,UCB,Close,Close,,Goldman Sachs
33,68_2491400026_Integrata,,1859744313,OB,UCB,Close,Close,,Goldman Sachs
34,68_2491380309_Integrata,,1859622591,OB,UCB,Close,Close,,Goldman Sachs
35,68_2491380301_Integrata,,1859622232,OB,UCB,Close,Close,,Goldman Sachs
36,67_2491400026_Integrata,,1859744329,OB,UCB,Close,Close,,Goldman Sachs
37,67_2491380301_Integrata,,1859622244,OB,UCB,Close,Close,,Goldman Sachs
38,67_2491380309_Integrata,,1859622574,OB,UCB,Close,Close,,Goldman Sachs
39,140_2491430290_Integrata,,1860076416,OB,UCB,Close,Close,,Goldman Sachs
40,110_2491430290_Integrata,,1860076415,OB,UCB,Close,Close,,Goldman Sachs
41,112_2491430290_Integrata,,1860076424,OB,UCB,Close,Close,,Goldman Sachs
42,114_2491430290_Integrata,,1860076427,OB,UCB,Close,Close,,Goldman Sachs
43,38_2491430080_Integrata,,1859922175,OB,UCB,Close,Close,,Goldman Sachs
44,109_2491430290_Integrata,,1860076448,OB,UCB,Close,Close,,Goldman Sachs
45,67_2491430290_Integrata,,1860076456,OB,UCB,Close,Close,,Goldman Sachs
46,111_2491430290_Integrata,,1860076438,OB,UCB,Close,Close,,Goldman Sachs
47,113_2491430290_Integrata,,1860076490,OB,UCB,Close,Close,,Goldman Sachs
48,68_2491430290_Integrata,,1860076465,OB,UCB,Close,Close,,Goldman Sachs
49,141_2491430290_Integrata,,1860076436,OB,UCB,Close,Close,,Goldman Sachs
50,71_2491380301_Integrata,,1859622235,OB,UCB,Close,Close,,Goldman Sachs
51,71_2491380309_Integrata,,1859622600,OB,UCB,Close,Close,,Goldman Sachs
52,71_2491400026_Integrata,,1859744320,OB,UCB,Close,Close,,Goldman Sachs
53,39_2491430080_Integrata,,1859922179,OB,UCB,Close,Close,,Goldman Sachs
54,70_2491380301_Integrata,,1859622223,OB,UCB,Close,Close,,Goldman Sachs
55,159_2491400070_Integrata,,1859771616,OB,UCB,Close,Close,,Goldman Sachs
56,,217_2491426012_Goldman Sachs,1859876911,OB,UCB,Close,Close,,Goldman Sachs
57,,215_2491426012_Goldman Sachs,1859876602,OB,UCB,Close,Close,,Goldman Sachs
58,,213_2491426012_Goldman Sachs,1859876914,OB,UCB,Close,Close,,Goldman Sachs
59,,211_2491426012_Goldman Sachs,1859876599,OB,UCB,Close,Close,,Goldman Sachs
60,,281_2491400026_Goldman Sachs,1859744253,OB,UCB,Close,Close,,Goldman Sachs
61,,149_2491430283_Goldman Sachs,1860075437,OB,UCB,Close,Close,,Goldman Sachs
62,,167_2491430283_Goldman Sachs,1860075445,OB,UCB,Close,Close,,Goldman Sachs
63,,216_2491430283_Goldman Sachs,1860075414,OB,UCB,Close,Close,,Goldman Sachs
64,,225_2491430283_Goldman Sachs,1860075423,OB,UCB,Close,Close,,Goldman Sachs
65,,241_2491426012_Goldman Sachs,1859876988,OB,UCB,Close,Close,,Goldman Sachs
66,,227_2491426012_Goldman Sachs,1859876997,OB,UCB,Close,Close,,Goldman Sachs
67,,629_2491400070_Goldman Sachs,1859770234,OB,UCB,Close,Close,,Goldman Sachs
68,,629_2491400077_Goldman Sachs,1859771868,OB,UCB,Close,Close,,Goldman Sachs
69,,647_2491400077_Goldman Sachs,1859771859,OB,UCB,Close,Close,,Goldman Sachs
70,,647_2491400070_Goldman Sachs,1859770242,OB,UCB,Close,Close,,Goldman Sachs
71,,673_2491400070_Goldman Sachs,1859770302,OB,UCB,Close,Close,,Goldman Sachs
72,,673_2491400077_Goldman Sachs,1859772251,OB,UCB,Close,Close,,Goldman Sachs
73,,199_2491380276_Goldman Sachs,1859592858,OB,UCB,Close,Close,,Goldman Sachs
74,,200_2491380276_Goldman Sachs,1859592769,OB,UCB,Close,Close,,Goldman Sachs
75,,164_2491380276_Goldman Sachs,1859592785,OB,UCB,Close,Close,,Goldman Sachs
76,,187_2491380276_Goldman Sachs,1859592777,OB,UCB,Close,Close,,Goldman Sachs
77,,112_2491430080_Goldman Sachs,1859922252,OB,UCB,Close,Close,,Goldman Sachs
78,,136_2491430080_Goldman Sachs,1859922259,OB,UCB,Close,Close,,Goldman Sachs
79,,777_2491400077_Goldman Sachs,1859772200,OB,UCB,Close,Close,,Goldman Sachs
80,,777_2491400070_Goldman Sachs,1859770293,OB,UCB,Close,Close,,Goldman Sachs
81,,672_2491400077_Goldman Sachs,1859772182,OB,UCB,Close,Close,,Goldman Sachs
