,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,71_4551440965_Integrata,,2054922173,CMF,UCB,Close,Close,,2054922173
1,194_4551440965_Integrata,,2054922187,CMF,UCB,Close,Close,,2054922187
2,85_4551440965_Integrata,,2054922190,CMF,UCB,Close,Close,,2054922190
3,187_4551440965_Integrata,,2054922198,CMF,UCB,Close,Close,,2054922198
4,237_4551440965_Integrata,,2054922206,CMF,UCB,Close,Close,,2054922206
5,215_4551440965_Integrata,,2054922217,CMF,UCB,Close,Close,,2054922217
6,220_4551440965_Integrata,,2054922222,CMF,UCB,Close,Close,,2054922222
7,231_4551440965_Integrata,,2054922226,CMF,UCB,Close,Close,,2054922226
8,96_4551440965_Integrata,,2054922232,CMF,UCB,Close,Close,,2054922232
9,227_4551440965_Integrata,,2054922235,CMF,UCB,Close,Close,,2054922235
10,233_4551440965_Integrata,,2054922240,CMF,UCB,Close,Close,,2054922240
11,113_4551440965_Integrata,,2054922246,CMF,UCB,Close,Close,,2054922246
12,230_4551440965_Integrata,,2054922248,CMF,UCB,Close,Close,,2054922248
13,208_4551440965_Integrata,,2054922267,CMF,UCB,Close,Close,,2054922267
14,110_4551440965_Integrata,,2054922263,CMF,UCB,Close,Close,,2054922263
15,203_4551440965_Integrata,,2054922289,CMF,UCB,Close,Close,,2054922289
16,209_4551440965_Integrata,,2054922295,CMF,UCB,Close,Close,,2054922295
17,214_4551440965_Integrata,,2054922317,CMF,UCB,Close,Close,,2054922317
18,224_4551440965_Integrata,,2054922309,CMF,UCB,Close,Close,,2054922309
19,221_4551440965_Integrata,,2054922325,CMF,UCB,Close,Close,,2054922325
20,156_4551440965_Integrata,,2054922356,OB,UCB,Close,Close,,2054922356
21,75_4551440965_Integrata,,2054922178,CMF,UCB,Close,Close,,2054922178
22,81_4551440965_Integrata,,2054922192,CMF,UCB,Close,Close,,2054922192
23,89_4551440965_Integrata,,2054922204,CMF,UCB,Close,Close,,2054922204
24,99_4551440965_Integrata,,2054922215,CMF,UCB,Close,Close,,2054922215
25,103_4551440965_Integrata,,2054922230,CMF,UCB,Close,Close,,2054922230
26,115_4551440965_Integrata,,2054922234,CMF,UCB,Close,Close,,2054922234
27,105_4551440965_Integrata,,2054922236,CMF,UCB,Close,Close,,2054922236
28,234_4551440965_Integrata,,2054922276,CMF,UCB,Close,Close,,2054922276
29,195_4551440965_Integrata,,2054922285,CMF,UCB,Close,Close,,2054922285
30,228_4551440965_Integrata,,2054922318,CMF,UCB,Close,Close,,2054922318
31,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
32,76_4551440965_Integrata,,2054922176,CMF,UCB,Close,Close,,2054922176
33,116_4551440965_Integrata,,2054922189,CMF,UCB,Close,Close,,2054922189
34,191_4551440965_Integrata,,2054922193,CMF,UCB,Close,Close,,2054922193
35,114_4551440965_Integrata,,2054922199,CMF,UCB,Close,Close,,2054922199
36,240_4551440965_Integrata,,2054922203,CMF,UCB,Close,Close,,2054922203
37,87_4551440965_Integrata,,2054922207,CMF,UCB,Close,Close,,2054922207
38,207_4551440965_Integrata,,2054922210,CMF,UCB,Close,Close,,2054922210
39,197_4551440965_Integrata,,2054922218,CMF,UCB,Close,Close,,2054922218
40,94_4551440965_Integrata,,2054922223,CMF,UCB,Close,Close,,2054922223
41,121_4551440965_Integrata,,2054922227,CMF,UCB,Close,Close,,2054922227
42,225_4551440965_Integrata,,2054922239,CMF,UCB,Close,Close,,2054922239
43,200_4551440965_Integrata,,2054922243,CMF,UCB,Close,Close,,2054922243
44,196_4551440965_Integrata,,2054922247,CMF,UCB,Close,Close,,2054922247
45,122_4551440965_Integrata,,2054922252,CMF,UCB,Close,Close,,2054922252
46,190_4551440965_Integrata,,2054922268,CMF,UCB,Close,Close,,2054922268
47,199_4551440965_Integrata,,2054922275,CMF,UCB,Close,Close,,2054922275
48,198_4551440965_Integrata,,2054922290,CMF,UCB,Close,Close,,2054922290
49,206_4551440965_Integrata,,2054922278,CMF,UCB,Close,Close,,2054922278
50,241_4551440965_Integrata,,2054922296,CMF,UCB,Close,Close,,2054922296
51,217_4551440965_Integrata,,2054922315,CMF,UCB,Close,Close,,2054922315
52,226_4551440965_Integrata,,2054922305,CMF,UCB,Close,Close,,2054922305
53,236_4551440965_Integrata,,2054922310,CMF,UCB,Close,Close,,2054922310
54,182_4551440965_Integrata,,2054922183,CMF,UCB,Close,Close,,2054922183
55,72_4551440965_Integrata,,2054922188,CMF,UCB,Close,Close,,2054922188
56,84_4551440965_Integrata,,2054922196,CMF,UCB,Close,Close,,2054922196
57,92_4551440965_Integrata,,2054922209,CMF,UCB,Close,Close,,2054922209
58,95_4551440965_Integrata,,2054922220,CMF,UCB,Close,Close,,2054922220
59,107_4551440965_Integrata,,2054922233,CMF,UCB,Close,Close,,2054922233
60,117_4551440965_Integrata,,2054922242,CMF,UCB,Close,Close,,2054922242
61,192_4551440965_Integrata,,2054922280,CMF,UCB,Close,Close,,2054922280
62,202_4551440965_Integrata,,2054922306,CMF,UCB,Close,Close,,2054922306
63,252_4551440965_Integrata,,2054922334,CMF,UCB,Close,Close,,2054922334
64,7_4551440965_Integrata,,2054922352,OB,UCB,Close,Close,,2054922352
65,16_4551440965_Integrata,,2054922353,OB,UCB,Close,Close,,2054922353
66,1_4551440965_Integrata,,2054922354,OB,UCB,Close,Close,,2054922354
67,79_4551440965_Integrata,,2054922179,CMF,UCB,Close,Close,,2054922179
68,74_4551440965_Integrata,,2054922184,CMF,UCB,Close,Close,,2054922184
69,86_4551440965_Integrata,,2054922201,CMF,UCB,Close,Close,,2054922201
70,93_4551440965_Integrata,,2054922213,CMF,UCB,Close,Close,,2054922213
71,100_4551440965_Integrata,,2054922219,CMF,UCB,Close,Close,,2054922219
72,111_4551440965_Integrata,,2054922237,CMF,UCB,Close,Close,,2054922237
73,108_4551440965_Integrata,,2054922256,CMF,UCB,Close,Close,,2054922256
74,216_4551440965_Integrata,,2054922300,CMF,UCB,Close,Close,,2054922300
75,239_4551440965_Integrata,,2054922322,CMF,UCB,Close,Close,,2054922322
76,77_4551440965_Integrata,,2054922186,CMF,UCB,Close,Close,,2054922186
77,82_4551440965_Integrata,,2054922200,CMF,UCB,Close,Close,,2054922200
78,90_4551440965_Integrata,,2054922208,CMF,UCB,Close,Close,,2054922208
79,91_4551440965_Integrata,,2054922214,CMF,UCB,Close,Close,,2054922214
80,112_4551440965_Integrata,,2054922231,CMF,UCB,Close,Close,,2054922231
81,124_4551440965_Integrata,,2054922258,CMF,UCB,Close,Close,,2054922258
82,244_4551440965_Integrata,,2054922321,CMF,UCB,Close,Close,,2054922321
83,65_4551440965_Integrata,,2054922355,OB,UCB,Close,Close,,2054922355
84,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
85,163_4551440965_Integrata,,2054922357,OB,UCB,Close,Close,,2054922357
86,35_4551440965_Integrata,,2054922359,OB,UCB,Close,Close,,2054922359
87,15_4551440965_Integrata,,2054922360,OB,UCB,Close,Close,,2054922360
88,138_4551440965_Integrata,,2054922361,OB,UCB,Close,Close,,2054922361
89,59_4551440965_Integrata,,2054922365,OB,UCB,Close,Close,,2054922365
90,57_4551440965_Integrata,,2054922362,OB,UCB,Close,Close,,2054922362
91,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
92,56_4551440965_Integrata,,2054922366,OB,UCB,Close,Close,,2054922366
93,171_4551440965_Integrata,,2054922358,OB,UCB,Close,Close,,2054922358
