,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,,2086488712
1,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
2,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,,2086488710
3,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
4,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
5,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
6,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
7,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
8,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
9,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
10,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
11,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
12,"9_4551478593_Integrata,10_4551478593_Integrata",177_4551480567_CACEIS,"2105698933,2105698943,2108620867","['OB', 'OB', 'OB']",UMR,UMR,match,match,2105698933
13,7_4551122535_Integrata,"93_4551117124_CACEIS,94_4551117124_CACEIS","1631194828,1623224424,1623224429","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
14,"7_4551394628_Integrata,4_4551394628_Integrata,5_4551394628_Integrata,3_4551394628_Integrata,6_4551394628_Integrata",2_4551398589_CACEIS,"1997244529,1997244527,1997244526,1997244524,1997244525,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244529
15,"46_4551201062_Integrata,47_4551201062_Integrata",34_4551201062_CACEIS,"1734565910,1734565912,1734565919","['OB', 'OB', 'OB']",UMR,UMR,match,match,1734565910
16,"20_4551248485_Integrata,19_4551248485_Integrata",33_4551248485_CACEIS,"1800039344,1800039341,1800039361","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039344
17,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,,2080567633
18,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,,2080567635
19,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341
20,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,,2080567637
21,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,,2086488715
22,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,,2086488714
23,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331
24,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324
25,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,,2080567634
26,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332
27,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,,1737813339
28,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326
29,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,,1839901571
30,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,,1356802615
31,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,,2006719929
32,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,,1677770259
33,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,,2006719926
34,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,,1847792954
35,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,,1356802610
36,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,,1839901569
37,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,,2006719928
38,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,,1847792960
39,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,,2006719920
40,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,,2006719923
41,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,,1847792963
42,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,,1677770272
43,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,,1847792958
44,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,,2006719922
45,86_455471613_Integrata,,683450230,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 07-11-2019.Caceis yet to book.,683450230
46,46_4551398589_Integrata,,2002008727,OB,OB,No-pair,proceeds sell,Integrata booked the Net Sub/Red for SD 06-17-2021.Caceis yet to book.,2002008727
