,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
10,1_4551294437_Integrata,,1859497177,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497177,1859497177,4551294441,-590882299,2021-05-17
11,1_4551294439_Integrata,,1859497896,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497896,1859497896,4551294441,-590882299,2021-05-17
12,2_4551294437_Integrata,,1859497180,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497180,1859497180,4551294441,-590882299,2021-05-17
13,2_4551294438_Integrata,,1859497536,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497536,1859497536,4551294441,-590882299,2021-05-17
14,2_4551294432_Integrata,,1859496459,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859496459,1859496459,4551294441,-590882299,2021-05-17
15,1_4551294440_Integrata,,1859498260,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859498260,1859498260,4551294441,-590882299,2021-05-17
16,,31_4551294439_CACEIS,1859498192,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498192,1859498192,4551294441,-590882299,2021-05-17
17,,31_4551294438_CACEIS,1859497793,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497793,1859497793,4551294441,-590882299,2021-05-17
18,,31_4551294437_CACEIS,1859497448,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497448,1859497448,4551294441,-590882299,2021-05-17
19,,115_4551294432_CACEIS,1859496566,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496566,1859496566,4551294441,-590882299,2021-05-17
20,,31_4551294436_CACEIS,1859497093,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497093,1859497093,4551294441,-590882299,2021-05-17
21,,40_4551294437_CACEIS,1859497249,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497249,1859497249,4551294441,-590882299,2021-05-17
22,,31_4551294432_CACEIS,1859496728,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496728,1859496728,4551294441,-590882299,2021-05-17
23,,31_4551294430_CACEIS,1859496048,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496048,1859496048,4551294441,-590882299,2021-05-17
24,,115_4551294430_CACEIS,1859495902,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495902,1859495902,4551294441,-590882299,2021-05-17
25,,40_4551294436_CACEIS,1859496842,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496842,1859496842,4551294441,-590882299,2021-05-17
26,,40_4551294432_CACEIS,1859496487,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496487,1859496487,4551294441,-590882299,2021-05-17
27,,40_4551294430_CACEIS,1859495840,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495840,1859495840,4551294441,-590882299,2021-05-17
28,,161_4551294432_CACEIS,1859496592,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496592,1859496592,4551294441,-590882299,2021-05-17
29,,161_4551294439_CACEIS,1859498203,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498203,1859498203,4551294441,-590882299,2021-05-17
30,,161_4551294438_CACEIS,1859497846,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497846,1859497846,4551294441,-590882299,2021-05-17
31,,161_4551294437_CACEIS,1859497330,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497330,1859497330,4551294441,-590882299,2021-05-17
32,,271_4551294437_CACEIS,1859497281,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497281,1859497281,4551294441,-590882299,2021-05-17
33,,161_4551294430_CACEIS,1859496046,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496046,1859496046,4551294441,-590882299,2021-05-17
34,,271_4551294436_CACEIS,1859497110,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497110,1859497110,4551294441,-590882299,2021-05-17
35,,161_4551294440_CACEIS,1859498573,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498573,1859498573,4551294441,-590882299,2021-05-17
36,,271_4551294432_CACEIS,1859496535,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496535,1859496535,4551294441,-590882299,2021-05-17
37,,271_4551294430_CACEIS,1859496010,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496010,1859496010,4551294441,-590882299,2021-05-17
38,,56_4551294441_CACEIS,1859498616,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498616,1859498616,4551294441,-590882299,2021-05-17
39,,56_4551294440_CACEIS,1859498370,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498370,1859498370,4551294441,-590882299,2021-05-17
40,,56_4551294439_CACEIS,1859498092,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498092,1859498092,4551294441,-590882299,2021-05-17
41,,56_4551294438_CACEIS,1859497713,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497713,1859497713,4551294441,-590882299,2021-05-17
42,,56_4551294432_CACEIS,1859496668,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496668,1859496668,4551294441,-590882299,2021-05-17
43,,56_4551294430_CACEIS,1859496027,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496027,1859496027,4551294441,-590882299,2021-05-17
44,1_4551294441_Integrata,,1859498617,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859498617,1859498617,4551294441,-590882299,2021-05-17
45,,56_4551294437_CACEIS,1859497323,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497323,1859497323,4551294441,-590882299,2021-05-17
46,,56_4551294436_CACEIS,1859496822,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496822,1859496822,4551294441,-590882299,2021-05-17
47,,314_4551294439_CACEIS,1859498021,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498021,1859498021,4551294441,-590882299,2021-05-17
48,,314_4551294438_CACEIS,1859497764,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497764,1859497764,4551294441,-590882299,2021-05-17
49,2_4551294441_Integrata,,1859498621,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859498621,1859498621,4551294441,-590882299,2021-05-17
50,,121_4551294441_CACEIS,1859498622,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498622,1859498622,4551294441,-590882299,2021-05-17
51,,121_4551294440_CACEIS,1859498538,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498538,1859498538,4551294441,-590882299,2021-05-17
52,,121_4551294437_CACEIS,1859497191,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497191,1859497191,4551294441,-590882299,2021-05-17
53,,121_4551294436_CACEIS,1859496943,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496943,1859496943,4551294441,-590882299,2021-05-17
54,,121_4551294432_CACEIS,1859496624,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496624,1859496624,4551294441,-590882299,2021-05-17
55,,121_4551294430_CACEIS,1859496012,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496012,1859496012,4551294441,-590882299,2021-05-17
56,,121_4551294439_CACEIS,1859498036,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498036,1859498036,4551294441,-590882299,2021-05-17
57,,121_4551294438_CACEIS,1859497597,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497597,1859497597,4551294441,-590882299,2021-05-17
58,,1_4551294441_CACEIS,1859498624,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498624,1859498624,4551294441,-590882299,2021-05-17
59,,1_4551294440_CACEIS,1859498254,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498254,1859498254,4551294441,-590882299,2021-05-17
60,,1_4551294439_CACEIS,1859497928,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497928,1859497928,4551294441,-590882299,2021-05-17
61,,1_4551294438_CACEIS,1859497535,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497535,1859497535,4551294441,-590882299,2021-05-17
62,,1_4551294437_CACEIS,1859497173,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497173,1859497173,4551294441,-590882299,2021-05-17
63,,1_4551294436_CACEIS,1859496810,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496810,1859496810,4551294441,-590882299,2021-05-17
64,,1_4551294432_CACEIS,1859496454,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496454,1859496454,4551294441,-590882299,2021-05-17
65,,1_4551294430_CACEIS,1859495775,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495775,1859495775,4551294441,-590882299,2021-05-17
66,,293_4551294441_CACEIS,1859498625,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498625,1859498625,4551294441,-590882299,2021-05-17
67,,293_4551294440_CACEIS,1859498528,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498528,1859498528,4551294441,-590882299,2021-05-17
68,,293_4551294439_CACEIS,1859497922,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497922,1859497922,4551294441,-590882299,2021-05-17
69,,293_4551294438_CACEIS,1859497816,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497816,1859497816,4551294441,-590882299,2021-05-17
70,,293_4551294437_CACEIS,1859497222,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497222,1859497222,4551294441,-590882299,2021-05-17
71,,293_4551294436_CACEIS,1859496904,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496904,1859496904,4551294441,-590882299,2021-05-17
72,,293_4551294432_CACEIS,1859496684,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496684,1859496684,4551294441,-590882299,2021-05-17
73,,293_4551294430_CACEIS,1859495973,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495973,1859495973,4551294441,-590882299,2021-05-17
74,,202_4551294441_CACEIS,1859498627,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859498627,1859498627,4551294441,-590882299,2021-05-17
75,,61_4551294441_CACEIS,1859498626,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498626,1859498626,4551294441,-590882299,2021-05-17
76,,202_4551294440_CACEIS,1859498349,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859498349,1859498349,4551294441,-590882299,2021-05-17
77,,202_4551294439_CACEIS,1859498171,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859498171,1859498171,4551294441,-590882299,2021-05-17
78,,202_4551294437_CACEIS,1859497316,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859497316,1859497316,4551294441,-590882299,2021-05-17
79,,61_4551294440_CACEIS,1859498379,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498379,1859498379,4551294441,-590882299,2021-05-17
80,,202_4551294436_CACEIS,1859496839,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859496839,1859496839,4551294441,-590882299,2021-05-17
81,,202_4551294432_CACEIS,1859496528,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859496528,1859496528,4551294441,-590882299,2021-05-17
82,,61_4551294439_CACEIS,1859498100,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498100,1859498100,4551294441,-590882299,2021-05-17
83,,202_4551294430_CACEIS,1859495830,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859495830,1859495830,4551294441,-590882299,2021-05-17
84,,61_4551294438_CACEIS,1859497723,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497723,1859497723,4551294441,-590882299,2021-05-17
85,,202_4551294438_CACEIS,1859497573,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859497573,1859497573,4551294441,-590882299,2021-05-17
86,,61_4551294437_CACEIS,1859497332,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497332,1859497332,4551294441,-590882299,2021-05-17
87,,61_4551294436_CACEIS,1859496812,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496812,1859496812,4551294441,-590882299,2021-05-17
88,,61_4551294432_CACEIS,1859496676,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496676,1859496676,4551294441,-590882299,2021-05-17
89,,61_4551294430_CACEIS,1859496035,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496035,1859496035,4551294441,-590882299,2021-05-17
90,,146_4551294441_CACEIS,1859498628,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498628,1859498628,4551294441,-590882299,2021-05-17
91,,146_4551294440_CACEIS,1859498464,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498464,1859498464,4551294441,-590882299,2021-05-17
92,,146_4551294439_CACEIS,1859498114,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498114,1859498114,4551294441,-590882299,2021-05-17
93,,146_4551294436_CACEIS,1859497007,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497007,1859497007,4551294441,-590882299,2021-05-17
94,,146_4551294430_CACEIS,1859496079,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496079,1859496079,4551294441,-590882299,2021-05-17
95,,146_4551294438_CACEIS,1859497772,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497772,1859497772,4551294441,-590882299,2021-05-17
96,,146_4551294432_CACEIS,1859496518,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496518,1859496518,4551294441,-590882299,2021-05-17
97,,146_4551294437_CACEIS,1859497252,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497252,1859497252,4551294441,-590882299,2021-05-17
98,,53_4551294441_CACEIS,1859498629,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498629,1859498629,4551294441,-590882299,2021-05-17
99,,53_4551294440_CACEIS,1859498439,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498439,1859498439,4551294441,-590882299,2021-05-17
100,,53_4551294439_CACEIS,1859498117,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498117,1859498117,4551294441,-590882299,2021-05-17
101,,53_4551294438_CACEIS,1859497830,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497830,1859497830,4551294441,-590882299,2021-05-17
102,,53_4551294437_CACEIS,1859497341,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497341,1859497341,4551294441,-590882299,2021-05-17
103,,53_4551294436_CACEIS,1859497013,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497013,1859497013,4551294441,-590882299,2021-05-17
104,,53_4551294432_CACEIS,1859496611,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496611,1859496611,4551294441,-590882299,2021-05-17
105,,53_4551294430_CACEIS,1859495925,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495925,1859495925,4551294441,-590882299,2021-05-17
106,,2_4551294441_CACEIS,1859498630,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498630,1859498630,4551294441,-590882299,2021-05-17
107,,2_4551294440_CACEIS,1859498266,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498266,1859498266,4551294441,-590882299,2021-05-17
108,,2_4551294439_CACEIS,1859497939,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497939,1859497939,4551294441,-590882299,2021-05-17
109,,2_4551294438_CACEIS,1859497541,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497541,1859497541,4551294441,-590882299,2021-05-17
110,,2_4551294437_CACEIS,1859497184,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497184,1859497184,4551294441,-590882299,2021-05-17
111,,2_4551294436_CACEIS,1859496820,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496820,1859496820,4551294441,-590882299,2021-05-17
112,,2_4551294432_CACEIS,1859496467,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496467,1859496467,4551294441,-590882299,2021-05-17
113,,2_4551294430_CACEIS,1859495782,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495782,1859495782,4551294441,-590882299,2021-05-17
114,,57_4551294441_CACEIS,1859498631,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498631,1859498631,4551294441,-590882299,2021-05-17
115,,57_4551294440_CACEIS,1859498387,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498387,1859498387,4551294441,-590882299,2021-05-17
116,,57_4551294439_CACEIS,1859498124,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498124,1859498124,4551294441,-590882299,2021-05-17
117,,57_4551294438_CACEIS,1859497740,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497740,1859497740,4551294441,-590882299,2021-05-17
118,,57_4551294436_CACEIS,1859497023,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497023,1859497023,4551294441,-590882299,2021-05-17
119,,57_4551294432_CACEIS,1859496683,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496683,1859496683,4551294441,-590882299,2021-05-17
120,,57_4551294430_CACEIS,1859496009,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496009,1859496009,4551294441,-590882299,2021-05-17
121,,57_4551294437_CACEIS,1859497350,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497350,1859497350,4551294441,-590882299,2021-05-17
122,,109_4551294441_CACEIS,1859498632,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498632,1859498632,4551294441,-590882299,2021-05-17
123,,109_4551294440_CACEIS,1859498513,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498513,1859498513,4551294441,-590882299,2021-05-17
124,,109_4551294437_CACEIS,1859497435,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497435,1859497435,4551294441,-590882299,2021-05-17
125,,109_4551294436_CACEIS,1859496835,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496835,1859496835,4551294441,-590882299,2021-05-17
126,,109_4551294432_CACEIS,1859496491,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496491,1859496491,4551294441,-590882299,2021-05-17
127,,109_4551294430_CACEIS,1859495941,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495941,1859495941,4551294441,-590882299,2021-05-17
128,,109_4551294439_CACEIS,1859498109,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498109,1859498109,4551294441,-590882299,2021-05-17
129,,109_4551294438_CACEIS,1859497701,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497701,1859497701,4551294441,-590882299,2021-05-17
130,,332_4551294441_CACEIS,1859498633,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859498633,1859498633,4551294441,-590882299,2021-05-17
131,,324_4551294441_CACEIS,1859498634,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498634,1859498634,4551294441,-590882299,2021-05-17
