,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
10,1_4551294437_Integrata,,1859497177,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497177
11,1_4551294439_Integrata,,1859497896,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497896
12,2_4551294437_Integrata,,1859497180,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497180
13,2_4551294438_Integrata,,1859497536,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859497536
14,2_4551294432_Integrata,,1859496459,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859496459
15,1_4551294440_Integrata,,1859498260,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859498260
16,,31_4551294439_CACEIS,1859498192,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498192
17,,31_4551294438_CACEIS,1859497793,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497793
18,,31_4551294437_CACEIS,1859497448,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497448
19,,115_4551294432_CACEIS,1859496566,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496566
20,,31_4551294436_CACEIS,1859497093,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497093
21,,40_4551294437_CACEIS,1859497249,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497249
22,,31_4551294432_CACEIS,1859496728,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496728
23,,31_4551294430_CACEIS,1859496048,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496048
24,,115_4551294430_CACEIS,1859495902,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495902
25,,40_4551294436_CACEIS,1859496842,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496842
26,,40_4551294432_CACEIS,1859496487,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496487
27,,40_4551294430_CACEIS,1859495840,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495840
28,,161_4551294432_CACEIS,1859496592,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496592
29,,161_4551294439_CACEIS,1859498203,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498203
30,,161_4551294438_CACEIS,1859497846,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497846
31,,161_4551294437_CACEIS,1859497330,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497330
32,,271_4551294437_CACEIS,1859497281,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497281
33,,161_4551294430_CACEIS,1859496046,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496046
34,,271_4551294436_CACEIS,1859497110,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497110
35,,161_4551294440_CACEIS,1859498573,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498573
36,,271_4551294432_CACEIS,1859496535,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496535
37,,271_4551294430_CACEIS,1859496010,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496010
38,,56_4551294441_CACEIS,1859498616,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498616
39,,56_4551294440_CACEIS,1859498370,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498370
40,,56_4551294439_CACEIS,1859498092,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498092
41,,56_4551294438_CACEIS,1859497713,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497713
42,,56_4551294432_CACEIS,1859496668,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496668
43,,56_4551294430_CACEIS,1859496027,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496027
44,1_4551294441_Integrata,,1859498617,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859498617
45,,56_4551294437_CACEIS,1859497323,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497323
46,,56_4551294436_CACEIS,1859496822,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496822
47,,314_4551294439_CACEIS,1859498021,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498021
48,,314_4551294438_CACEIS,1859497764,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497764
49,2_4551294441_Integrata,,1859498621,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859498621
50,,121_4551294441_CACEIS,1859498622,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498622
51,,121_4551294440_CACEIS,1859498538,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498538
52,,121_4551294437_CACEIS,1859497191,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497191
53,,121_4551294436_CACEIS,1859496943,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496943
54,,121_4551294432_CACEIS,1859496624,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496624
55,,121_4551294430_CACEIS,1859496012,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496012
56,,121_4551294439_CACEIS,1859498036,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498036
57,,121_4551294438_CACEIS,1859497597,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497597
58,,1_4551294441_CACEIS,1859498624,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498624
59,,1_4551294440_CACEIS,1859498254,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498254
60,,1_4551294439_CACEIS,1859497928,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497928
61,,1_4551294438_CACEIS,1859497535,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497535
62,,1_4551294437_CACEIS,1859497173,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497173
63,,1_4551294436_CACEIS,1859496810,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496810
64,,1_4551294432_CACEIS,1859496454,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496454
65,,1_4551294430_CACEIS,1859495775,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495775
66,,293_4551294441_CACEIS,1859498625,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498625
67,,293_4551294440_CACEIS,1859498528,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498528
68,,293_4551294439_CACEIS,1859497922,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497922
69,,293_4551294438_CACEIS,1859497816,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497816
70,,293_4551294437_CACEIS,1859497222,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497222
71,,293_4551294436_CACEIS,1859496904,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496904
72,,293_4551294432_CACEIS,1859496684,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496684
73,,293_4551294430_CACEIS,1859495973,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495973
74,,202_4551294441_CACEIS,1859498627,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859498627
75,,61_4551294441_CACEIS,1859498626,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498626
76,,202_4551294440_CACEIS,1859498349,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859498349
77,,202_4551294439_CACEIS,1859498171,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859498171
78,,202_4551294437_CACEIS,1859497316,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859497316
79,,61_4551294440_CACEIS,1859498379,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498379
80,,202_4551294436_CACEIS,1859496839,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859496839
81,,202_4551294432_CACEIS,1859496528,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859496528
82,,61_4551294439_CACEIS,1859498100,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498100
83,,202_4551294430_CACEIS,1859495830,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859495830
84,,61_4551294438_CACEIS,1859497723,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497723
85,,202_4551294438_CACEIS,1859497573,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859497573
86,,61_4551294437_CACEIS,1859497332,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497332
87,,61_4551294436_CACEIS,1859496812,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496812
88,,61_4551294432_CACEIS,1859496676,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496676
89,,61_4551294430_CACEIS,1859496035,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496035
90,,146_4551294441_CACEIS,1859498628,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498628
91,,146_4551294440_CACEIS,1859498464,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498464
92,,146_4551294439_CACEIS,1859498114,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498114
93,,146_4551294436_CACEIS,1859497007,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497007
94,,146_4551294430_CACEIS,1859496079,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496079
95,,146_4551294438_CACEIS,1859497772,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497772
96,,146_4551294432_CACEIS,1859496518,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496518
97,,146_4551294437_CACEIS,1859497252,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497252
98,,53_4551294441_CACEIS,1859498629,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498629
99,,53_4551294440_CACEIS,1859498439,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498439
100,,53_4551294439_CACEIS,1859498117,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498117
101,,53_4551294438_CACEIS,1859497830,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497830
102,,53_4551294437_CACEIS,1859497341,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497341
103,,53_4551294436_CACEIS,1859497013,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497013
104,,53_4551294432_CACEIS,1859496611,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496611
105,,53_4551294430_CACEIS,1859495925,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495925
106,,2_4551294441_CACEIS,1859498630,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498630
107,,2_4551294440_CACEIS,1859498266,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498266
108,,2_4551294439_CACEIS,1859497939,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497939
109,,2_4551294438_CACEIS,1859497541,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497541
110,,2_4551294437_CACEIS,1859497184,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497184
111,,2_4551294436_CACEIS,1859496820,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496820
112,,2_4551294432_CACEIS,1859496467,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496467
113,,2_4551294430_CACEIS,1859495782,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495782
114,,57_4551294441_CACEIS,1859498631,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498631
115,,57_4551294440_CACEIS,1859498387,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498387
116,,57_4551294439_CACEIS,1859498124,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498124
117,,57_4551294438_CACEIS,1859497740,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497740
118,,57_4551294436_CACEIS,1859497023,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497023
119,,57_4551294432_CACEIS,1859496683,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496683
120,,57_4551294430_CACEIS,1859496009,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496009
121,,57_4551294437_CACEIS,1859497350,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497350
122,,109_4551294441_CACEIS,1859498632,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498632
123,,109_4551294440_CACEIS,1859498513,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498513
124,,109_4551294437_CACEIS,1859497435,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497435
125,,109_4551294436_CACEIS,1859496835,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496835
126,,109_4551294432_CACEIS,1859496491,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496491
127,,109_4551294430_CACEIS,1859495941,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495941
128,,109_4551294439_CACEIS,1859498109,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498109
129,,109_4551294438_CACEIS,1859497701,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497701
130,,332_4551294441_CACEIS,1859498633,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859498633
131,,324_4551294441_CACEIS,1859498634,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498634
132,,332_4551294440_CACEIS,1859498357,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859498357
133,,332_4551294439_CACEIS,1859497970,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497970
134,,324_4551294440_CACEIS,1859498537,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498537
135,,168_4551294441_CACEIS,1859498635,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498635
136,,324_4551294439_CACEIS,1859497932,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497932
137,,332_4551294438_CACEIS,1859497590,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497590
138,,324_4551294438_CACEIS,1859497823,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497823
139,,168_4551294440_CACEIS,1859498508,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498508
140,,324_4551294430_CACEIS,1859495965,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495965
141,,332_4551294437_CACEIS,1859497379,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497379
142,,168_4551294439_CACEIS,1859497968,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497968
143,,324_4551294437_CACEIS,1859497213,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497213
144,,324_4551294436_CACEIS,1859496895,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496895
145,,168_4551294438_CACEIS,1859497840,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497840
146,,168_4551294437_CACEIS,1859497338,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497338
147,,324_4551294432_CACEIS,1859496691,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496691
148,,332_4551294430_CACEIS,1859495927,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859495927
149,,168_4551294436_CACEIS,1859496980,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496980
150,,168_4551294430_CACEIS,1859495960,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495960
151,,332_4551294436_CACEIS,1859497115,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497115
152,,168_4551294432_CACEIS,1859496742,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496742
153,,332_4551294432_CACEIS,1859496752,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859496752
154,,116_4551294441_CACEIS,1859498636,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498636
155,,116_4551294440_CACEIS,1859498324,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498324
156,,116_4551294439_CACEIS,1859497945,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497945
157,,116_4551294438_CACEIS,1859497589,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497589
158,,116_4551294437_CACEIS,1859497383,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497383
159,,116_4551294436_CACEIS,1859497003,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497003
160,,116_4551294432_CACEIS,1859496577,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496577
161,,116_4551294430_CACEIS,1859495940,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495940
162,,162_4551294441_CACEIS,1859498637,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498637
163,,162_4551294440_CACEIS,1859498262,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498262
164,,162_4551294436_CACEIS,1859497103,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497103
165,,162_4551294438_CACEIS,1859497854,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497854
166,,162_4551294437_CACEIS,1859497339,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497339
167,,162_4551294430_CACEIS,1859496055,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496055
168,,162_4551294439_CACEIS,1859498211,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498211
169,,162_4551294432_CACEIS,1859496598,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496598
170,,3_4551294441_CACEIS,1859498638,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498638
171,,3_4551294440_CACEIS,1859498273,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498273
