,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,,214_2491426012_Goldman Sachs,1859876905,OB,UCB,Close,Close,,Goldman Sachs
1,,218_2491426012_Goldman Sachs,1859876920,OB,UCB,Close,Close,,Goldman Sachs
2,,212_2491426012_Goldman Sachs,1859876601,OB,UCB,Close,Close,,Goldman Sachs
3,,216_2491426012_Goldman Sachs,1859876600,OB,UCB,Close,Close,,Goldman Sachs
4,,210_2491426012_Goldman Sachs,1859876913,OB,UCB,Close,Close,,Goldman Sachs
5,,208_2491426012_Goldman Sachs,1859876603,OB,UCB,Close,Close,,Goldman Sachs
6,,209_2491426012_Goldman Sachs,1859876904,OB,UCB,Close,Close,,Goldman Sachs
7,,207_2491426012_Goldman Sachs,1859876604,OB,UCB,Close,Close,,Goldman Sachs
8,,213_2491426012_Goldman Sachs,1859876914,OB,UCB,Close,Close,,Goldman Sachs
9,,211_2491426012_Goldman Sachs,1859876599,OB,UCB,Close,Close,,Goldman Sachs
10,,217_2491426012_Goldman Sachs,1859876911,OB,UCB,Close,Close,,Goldman Sachs
11,,215_2491426012_Goldman Sachs,1859876602,OB,UCB,Close,Close,,Goldman Sachs
12,66_2491380309_Integrata,,1859622585,OB,UCB,Close,Close,,Goldman Sachs
13,66_2491380301_Integrata,,1859622220,OB,UCB,Close,Close,,Goldman Sachs
14,66_2491400026_Integrata,,1859744321,OB,UCB,Close,Close,,Goldman Sachs
15,71_2491400026_Integrata,,1859744320,OB,UCB,Close,Close,,Goldman Sachs
16,71_2491380301_Integrata,,1859622235,OB,UCB,Close,Close,,Goldman Sachs
17,71_2491380309_Integrata,,1859622600,OB,UCB,Close,Close,,Goldman Sachs
18,67_2491380301_Integrata,,1859622244,OB,UCB,Close,Close,,Goldman Sachs
19,67_2491400026_Integrata,,1859744329,OB,UCB,Close,Close,,Goldman Sachs
20,67_2491380309_Integrata,,1859622574,OB,UCB,Close,Close,,Goldman Sachs
21,70_2491380309_Integrata,,1859622599,OB,UCB,Close,Close,,Goldman Sachs
22,70_2491400026_Integrata,,1859744308,OB,UCB,Close,Close,,Goldman Sachs
23,70_2491380301_Integrata,,1859622223,OB,UCB,Close,Close,,Goldman Sachs
24,68_2491380301_Integrata,,1859622232,OB,UCB,Close,Close,,Goldman Sachs
25,69_2491380309_Integrata,,1859622590,OB,UCB,Close,Close,,Goldman Sachs
26,69_2491380301_Integrata,,1859622221,OB,UCB,Close,Close,,Goldman Sachs
27,69_2491400026_Integrata,,1859744331,OB,UCB,Close,Close,,Goldman Sachs
28,68_2491380309_Integrata,,1859622591,OB,UCB,Close,Close,,Goldman Sachs
29,68_2491400026_Integrata,,1859744313,OB,UCB,Close,Close,,Goldman Sachs
30,160_2491400077_Integrata,,1859771708,OB,UCB,Close,Close,,Goldman Sachs
31,161_2491400070_Integrata,,1859770196,OB,UCB,Close,Close,,Goldman Sachs
32,161_2491400077_Integrata,,1859771692,OB,UCB,Close,Close,,Goldman Sachs
33,158_2491400077_Integrata,,1859771699,OB,UCB,Close,Close,,Goldman Sachs
34,158_2491400070_Integrata,,1859770188,OB,UCB,Close,Close,,Goldman Sachs
35,159_2491400070_Integrata,,1859771616,OB,UCB,Close,Close,,Goldman Sachs
36,159_2491400077_Integrata,,1859771617,OB,UCB,Close,Close,,Goldman Sachs
37,160_2491400070_Integrata,,1859770205,OB,UCB,Close,Close,,Goldman Sachs
38,,804_2491400070_Goldman Sachs,1859770285,OB,UCB,Close,Close,,Goldman Sachs
