,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
1,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
2,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,,2086488710
3,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,,2086488712
4,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
5,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
6,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
7,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
8,2_4551470300_Integrata,,1860500566,OB,UCB,Close,Close,,1860500566
9,2_4551498551_Integrata,,2131317948,OB,UCB,Close,Close,,2131317948
10,,1_4551470300_CACEIS,1860500571,OB,UCB,Close,Close,,1860500571
11,,1_4551498551_CACEIS,2131317952,OB,UCB,Close,Close,,2131317952
12,,2_4551470300_CACEIS,1860500572,OB,UCB,Close,Close,,1860500572
13,,2_4551498551_CACEIS,2131317965,OB,UCB,Close,Close,,2131317965
14,,3_4551470300_CACEIS,1860500573,OB,UCB,Close,Close,,1860500573
15,,3_4551498551_CACEIS,2131317970,OB,UCB,Close,Close,,2131317970
16,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
17,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
18,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
19,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
20,,4_4551498551_CACEIS,2131317956,OB,UCB,Close,Close,,2131317956
21,,38_4551498551_CACEIS,2131317979,OB,UCB,Close,Close,,2131317979
22,,5_4551470300_CACEIS,1860500574,OB,UCB,Close,Close,,1860500574
23,,5_4551498551_CACEIS,2131317960,OB,UCB,Close,Close,,2131317960
24,,39_4551470300_CACEIS,1860500575,OB,UCB,Close,Close,,1860500575
25,,39_4551498551_CACEIS,2131317980,OB,UCB,Close,Close,,2131317980
26,,7_4551470300_CACEIS,1860500583,OB,UCB,Close,Close,,1860500583
27,,7_4551498551_CACEIS,2131317964,OB,UCB,Close,Close,,2131317964
28,,4_4551470300_CACEIS,1860500585,OB,UCB,Close,Close,,1860500585
29,,41_4551470300_CACEIS,1860500582,OB,UCB,Close,Close,,1860500582
30,,41_4551498551_CACEIS,2131317983,OB,UCB,Close,Close,,2131317983
31,,6_4551470300_CACEIS,1860500587,OB,UCB,Close,Close,,1860500587
32,,6_4551498551_CACEIS,2131317969,OB,UCB,Close,Close,,2131317969
33,,42_4551470300_CACEIS,1860500588,OB,UCB,Close,Close,,1860500588
34,,42_4551498551_CACEIS,2131317984,OB,UCB,Close,Close,,2131317984
35,,34_4551470300_CACEIS,1860500589,OB,UCB,Close,Close,,1860500589
36,,34_4551498551_CACEIS,2131317955,OB,UCB,Close,Close,,2131317955
37,,44_4551470300_CACEIS,1860500591,OB,UCB,Close,Close,,1860500591
38,,44_4551498551_CACEIS,2131317986,OB,UCB,Close,Close,,2131317986
39,,36_4551470300_CACEIS,1860500592,OB,UCB,Close,Close,,1860500592
40,,36_4551498551_CACEIS,2131317958,OB,UCB,Close,Close,,2131317958
41,,43_4551470300_CACEIS,1860500595,OB,UCB,Close,Close,,1860500595
42,,43_4551498551_CACEIS,2131317963,OB,UCB,Close,Close,,2131317963
43,,35_4551470300_CACEIS,1860500598,OB,UCB,Close,Close,,1860500598
44,,35_4551498551_CACEIS,2131317971,OB,UCB,Close,Close,,2131317971
45,,40_4551470300_CACEIS,1860500601,OB,UCB,Close,Close,,1860500601
46,,40_4551498551_CACEIS,2131317975,OB,UCB,Close,Close,,2131317975
47,,37_4551470300_CACEIS,1860500604,OB,UCB,Close,Close,,1860500604
48,,37_4551498551_CACEIS,2131317977,OB,UCB,Close,Close,,2131317977
49,,38_4551470300_CACEIS,1860500607,OB,UCB,Close,Close,,1860500607
50,"9_4551478593_Integrata,10_4551478593_Integrata",177_4551480567_CACEIS,"2105698933,2105698943,2108620867","['OB', 'OB', 'OB']",UMR,UMR,match,match,2105698933
51,7_4551122535_Integrata,"93_4551117124_CACEIS,94_4551117124_CACEIS","1631194828,1623224424,1623224429","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
52,"3_4551394628_Integrata,7_4551394628_Integrata,5_4551394628_Integrata,6_4551394628_Integrata,4_4551394628_Integrata",2_4551398589_CACEIS,"1997244524,1997244529,1997244526,1997244525,1997244527,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244524
53,"47_4551201062_Integrata,46_4551201062_Integrata",34_4551201062_CACEIS,"1734565912,1734565910,1734565919","['OB', 'OB', 'OB']",UMR,UMR,match,match,1734565912
54,"19_4551248485_Integrata,20_4551248485_Integrata",33_4551248485_CACEIS,"1800039341,1800039344,1800039361","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039341
55,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341
56,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,,1737813339
57,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332
58,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331
59,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,,2086488715
60,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,,2086488714
61,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326
62,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324
63,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,,2080567633
64,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,,2080567634
65,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,,2080567637
66,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,,2080567635
67,1_4551498551_Integrata,,2131317946,OB,UCB,Close,Close,,2131317946
68,1_4551470300_Integrata,,1860500567,OB,UCB,Close,Close,,1860500567
69,4_4551470300_Integrata,,1860500568,OB,UCB,Close,Close,,1860500568
70,4_4551498551_Integrata,,2131317947,OB,UCB,Close,Close,,2131317947
71,,19_4551470300_CACEIS,1860500578,OB,UCB,Close,Close,,1860500578
72,,19_4551498551_CACEIS,2131317953,OB,UCB,Close,Close,,2131317953
73,,20_4551470300_CACEIS,1860500580,OB,UCB,Close,Close,,1860500580
74,,20_4551498551_CACEIS,2131317957,OB,UCB,Close,Close,,2131317957
75,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,,2006719922
76,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,,1847792958
77,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,,1677770259
78,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,,1847792954
79,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,,2006719926
80,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,,1356802610
81,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,,1356802615
82,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,,1847792963
83,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,,1677770272
84,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,,2006719923
85,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,,1839901571
86,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,,2006719920
87,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,,2006719928
88,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,,1839901569
89,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,,2006719929
90,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,,1847792960
91,7_4551470300_Integrata,,1860500548,CNF,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 08-26-2021.Caceis yet to book.,1860500548
92,3_4551470300_Integrata,,1860500549,CNF,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 08-26-2021.Caceis yet to book.,1860500549
93,,24_4551470300_CACEIS,1860500550,CNF,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 08-25-2021. Integrata yet to book,1860500550
94,5_4551057246_Integrata,,1544059578,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 10-08-2020.Caceis yet to book.,1544059578
95,89_4551085502_Integrata,,1581818080,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 10-29-2020.Caceis yet to book.,1581818080
96,2_455797794_Integrata,,1203323431,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 03-26-2020.Caceis yet to book.,1203323431
97,11_4551246640_Integrata,,1797846188,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 02-25-2021.Caceis yet to book.,1797846188
98,6_455674593_Integrata,,1029176379,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 12-19-2019.Caceis yet to book.,1029176379
99,6_455692818_Integrata,,1061966283,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 01-02-2020.Caceis yet to book.,1061966283
100,38_4551295830_Integrata,,1861884226,OB,OB,No-pair,proceeds sell,Integrata booked the Net Sub/Red for SD 04-01-2021.Caceis yet to book.,1861884226
101,1_4551237030_Integrata,,1785359483,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 02-17-2021.Caceis yet to book.,1785359483
102,6_455434670_Integrata,,626506541,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 06-10-2019.Caceis yet to book.,626506541
103,2_455933037_Integrata,,1381439417,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 07-09-2020.Caceis yet to book.,1381439417
104,1_4551311496_Integrata,,1881179900,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 04-13-2021.Caceis yet to book.,1881179900
105,1_4551235027_Integrata,,1782782873,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 02-16-2021.Caceis yet to book.,1782782873
106,2_455772338_Integrata,,1169990896,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 03-06-2020.Caceis yet to book.,1169990896
107,1_4551087502_Integrata,,1584326572,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 10-29-2020.Caceis yet to book.,1584326572
108,4_455674593_Integrata,,1029176380,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 12-19-2019.Caceis yet to book.,1029176380
109,1_455575944_Integrata,,858396493,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 10-03-2019.Caceis yet to book.,858396493
110,3_4551224321_Integrata,,1767692353,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 02-08-2021.Caceis yet to book.,1767692353
111,13_4551315208_Integrata,,1885912646,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 04-15-2021.Caceis yet to book.,1885912646
112,3_4551228190_Integrata,,1773079462,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 02-10-2021.Caceis yet to book.,1773079462
113,1_4551470566_Integrata,,2094395244,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 08-06-2021.Caceis yet to book.,2094395244
114,4_4551341492_Integrata,,1922960759,OB,OB,No-pair,proceeds sell,Integrata booked the Net Sub/Red for SD 05-06-2021.Caceis yet to book.,1922960759
115,13_455532005_Integrata,,785746413,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 08-29-2019.Caceis yet to book.,785746413
116,1_4551232906_Integrata,,1780156371,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 02-15-2021.Caceis yet to book.,1780156371
117,2_4551309694_Integrata,,1879044557,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 04-12-2021.Caceis yet to book.,1879044557
118,6_4551240968_Integrata,,1790775309,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 02-19-2021.Caceis yet to book.,1790775309
119,1_4551285256_Integrata,,1847792946,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 03-24-2021.Caceis yet to book.,1847792946
120,2_4551360527_Integrata,,1950420216,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 05-19-2021.Caceis yet to book.,1950420216
121,8_4551081703_Integrata,,1576857674,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 08-31-2020.Caceis yet to book.,1576857674
122,23_4551180537_Integrata,,1707592392,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 01-07-2021.Caceis yet to book.,1707592392
123,1_4551354754_Integrata,,1942399433,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 05-14-2021.Caceis yet to book.,1942399433
124,4_455672797_Integrata,,1029176363,OB,OB,No-pair,dividend,Integrata booked the dividend for SD 12-18-2019.Caceis yet to book.,1029176363
125,1_4551335411_Integrata,,1913506506,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 04-30-2021.Caceis yet to book.,1913506506
126,8_4551203153_Integrata,,1737813343,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 01-22-2021.Caceis yet to book.,1737813343
127,1_455596069_Integrata,,892580195,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 10-17-2019.Caceis yet to book.,892580195
128,5_455779682_Integrata,,1179968817,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 03-12-2020.Caceis yet to book.,1179968817
129,20_373605_Integrata,,541454320,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 04-18-2019.Caceis yet to book.,541454320
