,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
1,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
2,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
3,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
4,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
5,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
6,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,,2086488710
7,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,,2086488712
8,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
9,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
10,,6_4551470297_CACEIS,1860499521,OB,UCB,Close,Close,,1860499521
11,,6_4551497264_CACEIS,2129731371,OB,UCB,Close,Close,,2129731371
12,,7_4551470297_CACEIS,1860499522,OB,UCB,Close,Close,,1860499522
13,,7_4551497264_CACEIS,2129731372,OB,UCB,Close,Close,,2129731372
14,3_4551470297_Integrata,,1860499524,OB,UCB,Close,Close,,1860499524
15,3_4551497264_Integrata,,2129731368,OB,UCB,Close,Close,,2129731368
16,,11_4551470297_CACEIS,1860499526,OB,UCB,Close,Close,,1860499526
17,,11_4551497264_CACEIS,2129731373,OB,UCB,Close,Close,,2129731373
18,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
19,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
20,,12_4551470297_CACEIS,1860499528,OB,UCB,Close,Close,,1860499528
21,,12_4551497264_CACEIS,2129731374,OB,UCB,Close,Close,,2129731374
22,"9_4551478593_Integrata,10_4551478593_Integrata",177_4551480567_CACEIS,"2105698933,2105698943,2108620867","['OB', 'OB', 'OB']",UMR,UMR,match,match,2105698933
23,7_4551122535_Integrata,"93_4551117124_CACEIS,94_4551117124_CACEIS","1631194828,1623224424,1623224429","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
24,"6_4551394628_Integrata,4_4551394628_Integrata,5_4551394628_Integrata,3_4551394628_Integrata,7_4551394628_Integrata",2_4551398589_CACEIS,"1997244525,1997244527,1997244526,1997244524,1997244529,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244525
25,"47_4551201062_Integrata,46_4551201062_Integrata",34_4551201062_CACEIS,"1734565912,1734565910,1734565919","['OB', 'OB', 'OB']",UMR,UMR,match,match,1734565912
26,"19_4551248485_Integrata,20_4551248485_Integrata",33_4551248485_CACEIS,"1800039341,1800039344,1800039361","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039341
27,,1_4551470297_CACEIS,1860499271,CNF,UCB,Close,Close,,1860499271
28,,5_4551470297_CACEIS,1860499272,CNF,UCB,Close,Close,,1860499272
29,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,,2080567637
30,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,,2080567635
31,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,,2080567634
32,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,,2080567633
33,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,,1737813339
34,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341
35,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332
36,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331
37,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326
38,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324
39,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,,2086488714
40,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,,2086488715
41,1_4551497264_Integrata,,2129731367,OB,UCB,Close,Close,,2129731367
42,1_4551470297_Integrata,,1860499523,OB,UCB,Close,Close,,1860499523
43,5_4551470297_Integrata,,1860499525,OB,UCB,Close,Close,,1860499525
44,5_4551497264_Integrata,,2129731369,OB,UCB,Close,Close,,2129731369
45,,1_4551497264_CACEIS,2129730970,OB,UCB,Close,Close,,2129730970
46,,5_4551497264_CACEIS,2129730969,OB,UCB,Close,Close,,2129730969
47,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,,1356802610
48,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,,1847792958
49,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,,2006719922
50,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,,2006719928
51,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,,1839901569
52,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,,2006719929
53,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,,1847792960
54,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,,1677770272
55,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,,2006719923
56,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,,1847792963
57,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,,1677770259
58,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,,1847792954
59,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,,2006719926
60,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,,1839901571
61,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,,2006719920
62,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,,1356802615
63,100_4551144082_Integrata,,1659706998,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 12-10-2020.Caceis yet to book.,1659706998
64,7_455447623_Integrata,,643172485,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 06-20-2019.Caceis yet to book.,643172485
65,1_455788772_Integrata,,1191824874,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 03-19-2020.Caceis yet to book.,1191824874
66,5_4551486500_Integrata,,2116238568,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 08-19-2021.Caceis yet to book.,2116238568
67,3_4551147939_Integrata,,1664874600,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 12-01-2020.Caceis yet to book.,1664874600
68,28_4551398589_Integrata,,2002008737,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 06-16-2021.Caceis yet to book.,2002008737
69,5_4551203153_Integrata,,1737813336,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 01-21-2021.Caceis yet to book.,1737813336
70,1_4551239617_Integrata,,1789074701,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 02-18-2021.Caceis yet to book.,1789074701
71,7_455752143_Integrata,,1141004389,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 02-20-2020.Caceis yet to book.,1141004389
72,2_4551486500_Integrata,,2116238565,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 08-18-2021.Caceis yet to book.,2116238565
73,1_4551168254_Integrata,,1691686476,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 12-24-2020.Caceis yet to book.,1691686476
74,12_455398426_Integrata,,576029812,OB,OB,No-pair,proceeds sell,Integrata booked the Net Sub/Red for SD 05-09-2019.Caceis yet to book.,576029812
75,2_4551425013_Integrata,,2035681463,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 07-06-2021.Caceis yet to book.,2035681463
76,6_4551290904_Integrata,,1855014222,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 03-29-2021.Caceis yet to book.,1855014222
77,1_455933037_Integrata,,1381439416,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 07-09-2020.Caceis yet to book.,1381439416
78,2_4551324555_Integrata,,1898109349,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 04-22-2021.Caceis yet to book.,1898109349
79,17_4551331846_Integrata,,1908172327,OB,OB,No-pair,monthend interest,Integrata booked the monthend interest for SD 04-01-2021.Caceis yet to book.,1908172327
80,6_455614192_Integrata,,925287774,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 10-31-2019.Caceis yet to book.,925287774
81,12_455824379_Integrata,,1237534489,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 04-16-2020.Caceis yet to book.,1237534489
82,10_4551331846_Integrata,,1908172323,OB,OB,No-pair,monthend interest,Integrata booked the monthend interest for SD 04-01-2021.Caceis yet to book.,1908172323
83,63_4551085502_Integrata,,1581818102,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 10-27-2020.Caceis yet to book.,1581818102
84,5_4551147939_Integrata,,1664874604,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 12-01-2020.Caceis yet to book.,1664874604
85,3_4551230809_Integrata,,1777487233,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 02-12-2021.Caceis yet to book.,1777487233
86,273_455612247_Integrata,,921619688,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 10-31-2019.Caceis yet to book.,921619688
87,2_4551123972_Integrata,,1632880229,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 11-26-2020.Caceis yet to book.,1632880229
88,2_4551356653_Integrata,,1945281526,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 05-17-2021.Caceis yet to book.,1945281526
89,5_455971354_Integrata,,1432288824,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 08-06-2020.Caceis yet to book.,1432288824
90,21_455637843_Integrata,,964907338,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 11-20-2019.Caceis yet to book.,964907338
91,8_4551210754_Integrata,,1748958183,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 01-28-2021.Caceis yet to book.,1748958183
92,17_4551242873_Integrata,,1793109170,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 02-22-2021.Caceis yet to book.,1793109170
93,22_455637843_Integrata,,964907341,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 11-20-2019.Caceis yet to book.,964907341
94,5_4551081703_Integrata,,1576857671,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 08-31-2020.Caceis yet to book.,1576857671
95,3_4551452666_Integrata,,2069926117,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 07-26-2021.Caceis yet to book.,2069926117
96,13_4551307616_Integrata,,1876494340,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 04-09-2021.Caceis yet to book.,1876494340
97,179_455391323_Integrata,,566547716,OB,OB,No-pair,dividend,Integrata booked the dividend for SD 03-29-2019.Caceis yet to book.,566547716
98,45_4551398589_Integrata,,2002008726,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 06-17-2021.Caceis yet to book.,2002008726
99,2_4551362459_Integrata,,1953424869,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 05-20-2021.Caceis yet to book.,1953424869
100,177_455391323_Integrata,,566547735,OB,OB,No-pair,dividend,Integrata booked the dividend for SD 03-26-2019.Caceis yet to book.,566547735
101,1_4551370002_Integrata,,1964483312,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 05-26-2021.Caceis yet to book.,1964483312
102,17_455455714_Integrata,,659081103,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 06-27-2019.Caceis yet to book.,659081103
