,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,,78_2491430067_Barclays,1859905418,OB,UCB,Close,Close,,Barclays
1,,76_2491400031_Barclays,1859744700,OB,UCB,Close,Close,,Barclays
2,,82_2491430086_Barclays,1859922826,OB,UCB,Close,Close,,Barclays
3,,84_2491430086_Barclays,1859922832,OB,UCB,Close,Close,,Barclays
4,,83_2491430086_Barclays,1859922799,OB,UCB,Close,Close,,Barclays
5,,81_2491430086_Barclays,1859922806,OB,UCB,Close,Close,,Barclays
6,,98_2491430289_Barclays,1860076101,OB,UCB,Close,Close,,Barclays
7,,73_2491400083_Barclays,1859772987,OB,UCB,Close,Close,,Barclays
8,,76_2491430053_Barclays,1859897354,OB,UCB,Close,Close,,Barclays
9,,76_2491430067_Barclays,1859905396,OB,UCB,Close,Close,,Barclays
10,,67_2491400083_Barclays,1859772982,OB,UCB,Close,Close,,Barclays
11,,69_2491430086_Barclays,1859922771,OB,UCB,Close,Close,,Barclays
12,,75_2491430086_Barclays,1859922758,OB,UCB,Close,Close,,Barclays
13,,77_2491400031_Barclays,1859744725,OB,UCB,Close,Close,,Barclays
14,,75_2491430067_Barclays,1859905406,OB,UCB,Close,Close,,Barclays
15,,75_2491430053_Barclays,1859897344,OB,UCB,Close,Close,,Barclays
16,,99_2491430289_Barclays,1860076108,OB,UCB,Close,Close,,Barclays
17,,69_2491426018_Barclays,1859877560,OB,UCB,Close,Close,,Barclays
18,,76_2491430086_Barclays,1859922779,OB,UCB,Close,Close,,Barclays
19,,70_2491400083_Barclays,1859772969,OB,UCB,Close,Close,,Barclays
20,,71_2491400031_Barclays,1859744747,OB,UCB,Close,Close,,Barclays
21,,72_2491426018_Barclays,1859877603,OB,UCB,Close,Close,,Barclays
22,,71_2491430086_Barclays,1859922819,OB,UCB,Close,Close,,Barclays
23,,71_2491430053_Barclays,1859897330,OB,UCB,Close,Close,,Barclays
24,,71_2491430067_Barclays,1859905426,OB,UCB,Close,Close,,Barclays
25,,78_2491400083_Barclays,1859772973,OB,UCB,Close,Close,,Barclays
26,,72_2491430086_Barclays,1859922844,OB,UCB,Close,Close,,Barclays
27,,80_2491430086_Barclays,1859922772,OB,UCB,Close,Close,,Barclays
28,,74_2491400083_Barclays,1859773012,OB,UCB,Close,Close,,Barclays
29,,77_2491400083_Barclays,1859772957,OB,UCB,Close,Close,,Barclays
30,,68_2491400083_Barclays,1859772994,OB,UCB,Close,Close,,Barclays
31,,70_2491430086_Barclays,1859922813,OB,UCB,Close,Close,,Barclays
32,,68_2491426018_Barclays,1859877556,OB,UCB,Close,Close,,Barclays
33,,85_2491430086_Barclays,1859922781,OB,UCB,Close,Close,,Barclays
34,,88_2491430086_Barclays,1859922761,OB,UCB,Close,Close,,Barclays
35,,77_2491430067_Barclays,1859905405,OB,UCB,Close,Close,,Barclays
36,,77_2491430053_Barclays,1859897356,OB,UCB,Close,Close,,Barclays
37,,100_2491430289_Barclays,1860076114,OB,UCB,Close,Close,,Barclays
38,,73_2491426018_Barclays,1859877568,OB,UCB,Close,Close,,Barclays
39,,82_2491430289_Barclays,1860076086,OB,UCB,Close,Close,,Barclays
40,,69_2491400083_Barclays,1859773003,OB,UCB,Close,Close,,Barclays
41,,70_2491400031_Barclays,1859744710,OB,UCB,Close,Close,,Barclays
42,,97_2491430289_Barclays,1860076092,OB,UCB,Close,Close,,Barclays
43,,85_2491430289_Barclays,1860076144,OB,UCB,Close,Close,,Barclays
44,,72_2491400083_Barclays,1859772997,OB,UCB,Close,Close,,Barclays
45,,75_2491400083_Barclays,1859772932,OB,UCB,Close,Close,,Barclays
46,,76_2491400083_Barclays,1859772986,OB,UCB,Close,Close,,Barclays
47,,71_2491400083_Barclays,1859772931,OB,UCB,Close,Close,,Barclays
48,,93_2491430314_Barclays,1860081061,OB,UCB,Close,Close,,Barclays
49,,94_2491430314_Barclays,1860081085,OB,UCB,Close,Close,,Barclays
50,,100_2491430314_Barclays,1860081090,OB,UCB,Close,Close,,Barclays
51,,103_2491430314_Barclays,1860081091,OB,UCB,Close,Close,,Barclays
52,,70_2491430067_Barclays,1859905401,OB,UCB,Close,Close,,Barclays
53,,70_2491430053_Barclays,1859897376,OB,UCB,Close,Close,,Barclays
54,,86_2491430086_Barclays,1859922851,OB,UCB,Close,Close,,Barclays
55,,78_2491430053_Barclays,1859897363,OB,UCB,Close,Close,,Barclays
56,,69_2491430289_Barclays,1860076016,OB,UCB,Close,Close,,Barclays
57,,78_2491430289_Barclays,1860076020,OB,UCB,Close,Close,,Barclays
58,,87_2491430289_Barclays,1860076023,OB,UCB,Close,Close,,Barclays
59,,88_2491430289_Barclays,1860076024,OB,UCB,Close,Close,,Barclays
60,,80_2491430289_Barclays,1860076012,OB,UCB,Close,Close,,Barclays
61,,68_2491430289_Barclays,1860076014,OB,UCB,Close,Close,,Barclays
62,,81_2491430289_Barclays,1860076021,OB,UCB,Close,Close,,Barclays
63,,79_2491430289_Barclays,1860076015,OB,UCB,Close,Close,,Barclays
64,,78_2491430086_Barclays,1859922838,OB,UCB,Close,Close,,Barclays
65,,78_2491426018_Barclays,1859877609,OB,UCB,Close,Close,,Barclays
