,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,,78_2491430053_Barclays,1859897363,OB,UCB,Close,Close,,Barclays
1,,78_2491430067_Barclays,1859905418,OB,UCB,Close,Close,,Barclays
2,,69_2491400083_Barclays,1859773003,OB,UCB,Close,Close,,Barclays
3,,86_2491430086_Barclays,1859922851,OB,UCB,Close,Close,,Barclays
4,,76_2491400031_Barclays,1859744700,OB,UCB,Close,Close,,Barclays
5,,75_2491430067_Barclays,1859905406,OB,UCB,Close,Close,,Barclays
6,,75_2491430053_Barclays,1859897344,OB,UCB,Close,Close,,Barclays
7,,70_2491430053_Barclays,1859897376,OB,UCB,Close,Close,,Barclays
8,,73_2491400083_Barclays,1859772987,OB,UCB,Close,Close,,Barclays
9,,69_2491426018_Barclays,1859877560,OB,UCB,Close,Close,,Barclays
10,,71_2491430086_Barclays,1859922819,OB,UCB,Close,Close,,Barclays
11,,70_2491430067_Barclays,1859905401,OB,UCB,Close,Close,,Barclays
12,,67_2491400083_Barclays,1859772982,OB,UCB,Close,Close,,Barclays
13,,82_2491430086_Barclays,1859922826,OB,UCB,Close,Close,,Barclays
14,,84_2491430086_Barclays,1859922832,OB,UCB,Close,Close,,Barclays
15,,77_2491400083_Barclays,1859772957,OB,UCB,Close,Close,,Barclays
16,,83_2491430086_Barclays,1859922799,OB,UCB,Close,Close,,Barclays
17,,69_2491430086_Barclays,1859922771,OB,UCB,Close,Close,,Barclays
18,,77_2491400031_Barclays,1859744725,OB,UCB,Close,Close,,Barclays
19,,81_2491430086_Barclays,1859922806,OB,UCB,Close,Close,,Barclays
20,,76_2491430086_Barclays,1859922779,OB,UCB,Close,Close,,Barclays
21,,80_2491430086_Barclays,1859922772,OB,UCB,Close,Close,,Barclays
22,,71_2491430053_Barclays,1859897330,OB,UCB,Close,Close,,Barclays
23,,72_2491430086_Barclays,1859922844,OB,UCB,Close,Close,,Barclays
24,,71_2491430067_Barclays,1859905426,OB,UCB,Close,Close,,Barclays
25,,78_2491400083_Barclays,1859772973,OB,UCB,Close,Close,,Barclays
26,,76_2491430067_Barclays,1859905396,OB,UCB,Close,Close,,Barclays
27,,85_2491430086_Barclays,1859922781,OB,UCB,Close,Close,,Barclays
28,,70_2491400031_Barclays,1859744710,OB,UCB,Close,Close,,Barclays
29,,76_2491430053_Barclays,1859897354,OB,UCB,Close,Close,,Barclays
30,,75_2491430086_Barclays,1859922758,OB,UCB,Close,Close,,Barclays
31,,70_2491400083_Barclays,1859772969,OB,UCB,Close,Close,,Barclays
32,,71_2491400031_Barclays,1859744747,OB,UCB,Close,Close,,Barclays
33,,72_2491426018_Barclays,1859877603,OB,UCB,Close,Close,,Barclays
34,,88_2491430086_Barclays,1859922761,OB,UCB,Close,Close,,Barclays
35,,74_2491400083_Barclays,1859773012,OB,UCB,Close,Close,,Barclays
36,,68_2491400083_Barclays,1859772994,OB,UCB,Close,Close,,Barclays
37,,70_2491430086_Barclays,1859922813,OB,UCB,Close,Close,,Barclays
38,,68_2491426018_Barclays,1859877556,OB,UCB,Close,Close,,Barclays
39,,76_2491400083_Barclays,1859772986,OB,UCB,Close,Close,,Barclays
40,,75_2491400083_Barclays,1859772932,OB,UCB,Close,Close,,Barclays
41,,72_2491400083_Barclays,1859772997,OB,UCB,Close,Close,,Barclays
42,,71_2491400083_Barclays,1859772931,OB,UCB,Close,Close,,Barclays
43,,82_2491430289_Barclays,1860076086,OB,UCB,Close,Close,,Barclays
44,,97_2491430289_Barclays,1860076092,OB,UCB,Close,Close,,Barclays
45,,98_2491430289_Barclays,1860076101,OB,UCB,Close,Close,,Barclays
46,,99_2491430289_Barclays,1860076108,OB,UCB,Close,Close,,Barclays
47,,100_2491430289_Barclays,1860076114,OB,UCB,Close,Close,,Barclays
48,,73_2491426018_Barclays,1859877568,OB,UCB,Close,Close,,Barclays
49,,77_2491430067_Barclays,1859905405,OB,UCB,Close,Close,,Barclays
50,,77_2491430053_Barclays,1859897356,OB,UCB,Close,Close,,Barclays
51,,85_2491430289_Barclays,1860076144,OB,UCB,Close,Close,,Barclays
52,,68_2491430289_Barclays,1860076014,OB,UCB,Close,Close,,Barclays
53,,69_2491430289_Barclays,1860076016,OB,UCB,Close,Close,,Barclays
54,,87_2491430289_Barclays,1860076023,OB,UCB,Close,Close,,Barclays
55,,88_2491430289_Barclays,1860076024,OB,UCB,Close,Close,,Barclays
56,,80_2491400031_Barclays,1859744745,OB,UCB,Close,Close,,Barclays
57,,76_2491426018_Barclays,1859877585,OB,UCB,Close,Close,,Barclays
58,,78_2491426018_Barclays,1859877609,OB,UCB,Close,Close,,Barclays
59,,77_2491426018_Barclays,1859877597,OB,UCB,Close,Close,,Barclays
60,,79_2491426018_Barclays,1859877615,OB,UCB,Close,Close,,Barclays
61,,67_2491430067_Barclays,1859905435,OB,UCB,Close,Close,,Barclays
62,,68_2491430053_Barclays,1859897360,OB,UCB,Close,Close,,Barclays
63,,67_2491430053_Barclays,1859897338,OB,UCB,Close,Close,,Barclays
64,,68_2491430067_Barclays,1859905407,OB,UCB,Close,Close,,Barclays
65,,79_2491430086_Barclays,1859922793,OB,UCB,Close,Close,,Barclays
66,,79_2491400031_Barclays,1859744742,OB,UCB,Close,Close,,Barclays
67,,77_2491430086_Barclays,1859922787,OB,UCB,Close,Close,,Barclays
68,,78_2491430086_Barclays,1859922838,OB,UCB,Close,Close,,Barclays
69,,75_2491426018_Barclays,1859877573,OB,UCB,Close,Close,,Barclays
70,,69_2491430067_Barclays,1859905393,OB,UCB,Close,Close,,Barclays
71,,69_2491430053_Barclays,1859897371,OB,UCB,Close,Close,,Barclays
72,,78_2491400031_Barclays,1859744716,OB,UCB,Close,Close,,Barclays
73,,93_2491430289_Barclays,1860076075,OB,UCB,Close,Close,,Barclays
74,,77_2491430289_Barclays,1860076078,OB,UCB,Close,Close,,Barclays
75,,67_2491430289_Barclays,1860076080,OB,UCB,Close,Close,,Barclays
76,,96_2491430289_Barclays,1860076084,OB,UCB,Close,Close,,Barclays
77,,86_2491430289_Barclays,1860076090,OB,UCB,Close,Close,,Barclays
78,,74_2491430289_Barclays,1860076096,OB,UCB,Close,Close,,Barclays
79,,72_2491430067_Barclays,1859905411,OB,UCB,Close,Close,,Barclays
80,,72_2491430053_Barclays,1859897331,OB,UCB,Close,Close,,Barclays
81,,74_2491426018_Barclays,1859877584,OB,UCB,Close,Close,,Barclays
82,,73_2491430053_Barclays,1859897348,OB,UCB,Close,Close,,Barclays
83,,73_2491430067_Barclays,1859905420,OB,UCB,Close,Close,,Barclays
84,,74_2491430053_Barclays,1859897332,OB,UCB,Close,Close,,Barclays
85,,74_2491430067_Barclays,1859905416,OB,UCB,Close,Close,,Barclays
86,"['75_2491430289_Integrata', '76_2491430289_Integrata', None, None]","[None, None, '83_2491430289_Barclays', '84_2491430289_Barclays']","[1860076033, 1860076050, 1860076079, 1860076089]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
87,"['36_2491400031_Integrata', '35_2491400031_Integrata', '34_2491400031_Integrata', None, None, None]","[None, None, None, '68_2491400031_Barclays', '69_2491400031_Barclays', '67_2491400031_Barclays']","[1859744640, 1859744650, 1859744641, 1859744750, 1859744752, 1859744746]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
88,"['78_2491430289_Integrata', '77_2491430289_Integrata', None, None]","[None, None, '75_2491430289_Barclays', '76_2491430289_Barclays']","[1860076038, 1860076039, 1860076097, 1860076149]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
89,"['37_2491400031_Integrata', '39_2491400031_Integrata', '38_2491400031_Integrata', None, None, None]","[None, None, None, '73_2491400031_Barclays', '75_2491400031_Barclays', '74_2491400031_Barclays']","[1859744649, 1859744645, 1859744637, 1859744751, 1859744753, 1859744749]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
90,"['79_2491430289_Integrata', '80_2491430289_Integrata', None, None]","[None, None, '94_2491430289_Barclays', '95_2491430289_Barclays']","[1860076042, 1860076051, 1860076143, 1860076154]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
91,"['17_2491430086_Integrata', None, None, None]","[None, '34_2491430053_Barclays', '34_2491430067_Barclays', '33_2491430086_Barclays']","[1859922770, 1859897351, 1859905442, 1859922778]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
92,"['19_2491430086_Integrata', None, None, None]","[None, '38_2491430053_Barclays', '38_2491430067_Barclays', '37_2491430086_Barclays']","[1859922788, 1859897346, 1859905444, 1859922809]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
93,"['14_2491430086_Integrata', None, None, None]","[None, '24_2491430067_Barclays', '24_2491430053_Barclays', '23_2491430086_Barclays']","[1859922847, 1859905409, 1859897398, 1859922815]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
94,"['12_2491430086_Integrata', None, None, None]","[None, '26_2491430067_Barclays', '26_2491430053_Barclays', '25_2491430086_Barclays']","[1859922836, 1859905430, 1859897406, 1859922827]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
95,"['15_2491430086_Integrata', None, None, None]","[None, '30_2491430053_Barclays', '30_2491430067_Barclays', '29_2491430086_Barclays']","[1859922760, 1859897422, 1859905467, 1859922850]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
96,"['16_2491430086_Integrata', None, None, None]","[None, '31_2491430086_Barclays', '32_2491430067_Barclays', '32_2491430053_Barclays']","[1859922757, 1859922858, 1859905477, 1859897345]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
