,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
0,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002
1,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768
2,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999
3,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769
4,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764
5,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765
6,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500
7,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360
8,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606
9,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597
10,"18_4551232906_Integrata,17_4551232906_Integrata",306_4551232906_CACEIS,"1780156369,1780156365,1780156374","['OB', 'OB', 'OB']",UMR,UMR,match,match,1780156369
11,7_4551122535_Integrata,"93_4551117124_CACEIS,94_4551117124_CACEIS","1631194828,1623224424,1623224429","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828
12,"7_4551394628_Integrata,4_4551394628_Integrata,5_4551394628_Integrata,6_4551394628_Integrata,3_4551394628_Integrata",2_4551398589_CACEIS,"1997244529,1997244527,1997244526,1997244525,1997244524,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244529
13,"47_4551201062_Integrata,46_4551201062_Integrata",34_4551201062_CACEIS,"1734565912,1734565910,1734565919","['OB', 'OB', 'OB']",UMR,UMR,match,match,1734565912
14,"19_4551248485_Integrata,20_4551248485_Integrata",33_4551248485_CACEIS,"1800039341,1800039344,1800039361","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039341
15,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,,1737813339
16,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326
17,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341
18,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331
19,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332
20,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324
21,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,,1677770259
22,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,,1847792960
23,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,,2006719922
24,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,,1847792958
25,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,,1677770272
26,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,,2006719928
27,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,,2006719929
28,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,,1847792954
29,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,,1356802615
30,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,,1839901571
31,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,,2006719920
32,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,,1839901569
33,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,,2006719923
34,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,,1847792963
35,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,,2006719926
36,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,,1356802610
37,2_455990300_Integrata,,1455760306,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-08-20.Caceis yet to book.,1455760306
38,3_455861467_Integrata,,1285501542,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-05-14.Caceis yet to book.,1285501542
39,3_455806818_Integrata,,1215188700,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-04-02.Caceis yet to book.,1215188700
40,5_344898_Integrata,,496360328,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2019-03-26.Caceis yet to book.,496360328
41,3_455575944_Integrata,,858396499,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2019-10-03.Caceis yet to book.,858396499
42,4_4551057246_Integrata,,1544059576,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-10-08.Caceis yet to book.,1544059576
43,4_455806818_Integrata,,1215188702,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-04-02.Caceis yet to book.,1215188702
44,20_455851677_Integrata,,1272856268,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-05-07.Caceis yet to book.,1272856268
45,2_455887206_Integrata,,1320167947,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-06-04.Caceis yet to book.,1320167947
46,2_455896330_Integrata,,1332271835,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-06-11.Caceis yet to book.,1332271835
47,21_4551350998_Integrata,,1937029702,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2021-05-13.Caceis yet to book.,1937029702
48,5_4551057246_Integrata,,1544059578,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-10-08.Caceis yet to book.,1544059578
49,1_4551095433_Integrata,,1594567304,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-11-05.Caceis yet to book.,1594567304
50,1_4551075891_Integrata,,1569073531,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-10-22.Caceis yet to book.,1569073531
51,5_455603182_Integrata,,904027263,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2019-10-24.Caceis yet to book.,904027263
