,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,,100_249751014_UBS,1139539514,OB,UCB,Close,Close,,UBS
1,,79_2491290069_UBS,1854343913,OB,UCB,Close,Close,,UBS
2,,159_2491443683_UBS,2058655904,OB,UCB,Close,Close,,UBS
3,,169_2491357765_UBS,1947006082,OB,UCB,Close,Close,,UBS
4,,166_2491357765_UBS,1947006080,OB,UCB,Close,Close,,UBS
5,,185_2491320026_UBS,1892570162,OB,UCB,Close,Close,,UBS
6,,222_2491402505_UBS,2006721619,OB,UCB,Close,Close,,UBS
7,,38_249788078_UBS,1191199776,OB,UCB,Close,Close,,UBS
8,,200_2491030952_UBS,1510371606,OB,UCB,Close,Close,,UBS
9,,159_2491156763_UBS,1677285638,OB,UCB,Close,Close,,UBS
10,,238_249947534_UBS,1401786064,OB,UCB,Close,Close,,UBS
11,,164_2491073282_UBS,1566187563,OB,UCB,Close,Close,,UBS
12,,181_2491276790_UBS,1837024349,OB,UCB,Close,Close,,UBS
13,,189_2491238233_UBS,1787477151,OB,UCB,Close,Close,,UBS
14,,171_2491357765_UBS,1947006083,OB,UCB,Close,Close,,UBS
15,,166_2491073282_UBS,1566187565,OB,UCB,Close,Close,,UBS
16,,98_249751014_UBS,1139539515,OB,UCB,Close,Close,,UBS
17,,185_2491276790_UBS,1837024351,OB,UCB,Close,Close,,UBS
18,,174_2491114307_UBS,1620407396,OB,UCB,Close,Close,,UBS
19,,167_2491357765_UBS,1947006081,OB,UCB,Close,Close,,UBS
20,,149_2491274656_UBS,1834529764,OB,UCB,Close,Close,,UBS
21,,161_2491443683_UBS,2058655905,OB,UCB,Close,Close,,UBS
22,,240_2491196372_UBS,1729611502,OB,UCB,Close,Close,,UBS
23,,163_2491156763_UBS,1677285640,OB,UCB,Close,Close,,UBS
24,,183_2491276790_UBS,1837024350,OB,UCB,Close,Close,,UBS
25,,137_249788078_UBS,1191199782,OB,UCB,Close,Close,,UBS
26,,117_2491403450_UBS,2008157589,OB,UCB,Close,Close,,UBS
27,,67_2491340659_UBS,1922304582,OB,UCB,Close,Close,,UBS
28,,169_249831032_UBS,1246012736,OB,UCB,Close,Close,,UBS
29,,172_2491357765_UBS,1947006141,OB,UCB,Close,Close,,UBS
30,,220_2491402505_UBS,2006721615,OB,UCB,Close,Close,,UBS
31,,186_2491238233_UBS,1787477081,OB,UCB,Close,Close,,UBS
32,,75_249987817_UBS,1453049486,OB,UCB,Close,Close,,UBS
33,,39_249788078_UBS,1191199970,OB,UCB,Close,Close,,UBS
34,,130_249987817_UBS,1453049490,OB,UCB,Close,Close,,UBS
35,,161_2491156763_UBS,1677285639,OB,UCB,Close,Close,,UBS
36,,109_2491156763_UBS,1677285635,OB,UCB,Close,Close,,UBS
37,,132_249987817_UBS,1453049488,OB,UCB,Close,Close,,UBS
38,,177_2491114307_UBS,1620407469,OB,UCB,Close,Close,,UBS
39,,187_2491238233_UBS,1787477144,OB,UCB,Close,Close,,UBS
40,,221_2491402505_UBS,2006721707,OB,UCB,Close,Close,,UBS
41,,110_2491344476_UBS,1927388766,OB,UCB,Close,Close,,UBS
42,,134_249987817_UBS,1453049489,OB,UCB,Close,Close,,UBS
43,,198_2491030952_UBS,1510371605,OB,UCB,Close,Close,,UBS
44,,129_249987817_UBS,1453049524,OB,UCB,Close,Close,,UBS
45,,167_249831032_UBS,1246012730,OB,UCB,Close,Close,,UBS
46,,176_2491114307_UBS,1620407392,OB,UCB,Close,Close,,UBS
47,,240_249947534_UBS,1401786069,OB,UCB,Close,Close,,UBS
48,,188_2491238233_UBS,1787477082,OB,UCB,Close,Close,,UBS
49,,201_2491030952_UBS,1510371666,OB,UCB,Close,Close,,UBS
50,,101_249751014_UBS,1139539517,OB,UCB,Close,Close,,UBS
51,,137_249987817_UBS,1453049528,OB,UCB,Close,Close,,UBS
52,,164_2491156763_UBS,1677285756,OB,UCB,Close,Close,,UBS
53,,175_2491114307_UBS,1620407465,OB,UCB,Close,Close,,UBS
54,,165_2491073282_UBS,1566187606,OB,UCB,Close,Close,,UBS
55,,168_2491357765_UBS,1947006133,OB,UCB,Close,Close,,UBS
56,,243_2491196372_UBS,1729611593,OB,UCB,Close,Close,,UBS
57,,182_2491276790_UBS,1837024433,OB,UCB,Close,Close,,UBS
58,,136_249788078_UBS,1191200002,OB,UCB,Close,Close,,UBS
59,,242_2491196372_UBS,1729611507,OB,UCB,Close,Close,,UBS
60,,37_249788078_UBS,1191199958,OB,UCB,Close,Close,,UBS
61,,162_2491156763_UBS,1677285754,OB,UCB,Close,Close,,UBS
62,,2_2491493738_UBS,2125838338,OB,UCB,Close,Close,,UBS
63,,133_249987817_UBS,1453049555,OB,UCB,Close,Close,,UBS
64,,160_2491156763_UBS,1677285790,OB,UCB,Close,Close,,UBS
65,,160_2491443683_UBS,2058656043,OB,UCB,Close,Close,,UBS
66,,170_249831032_UBS,1246012789,OB,UCB,Close,Close,,UBS
67,,170_2491357765_UBS,1947006137,OB,UCB,Close,Close,,UBS
68,,1_2491493738_UBS,2125838337,OB,UCB,Close,Close,,UBS
69,,186_2491276790_UBS,1837024442,OB,UCB,Close,Close,,UBS
70,,241_249947534_UBS,1401786178,OB,UCB,Close,Close,,UBS
71,,167_2491073282_UBS,1566187612,OB,UCB,Close,Close,,UBS
72,,158_2491156763_UBS,1677285789,OB,UCB,Close,Close,,UBS
73,,74_249987817_UBS,1453049542,OB,UCB,Close,Close,,UBS
74,,118_2491403450_UBS,2008157644,OB,UCB,Close,Close,,UBS
75,,223_2491402505_UBS,2006721711,OB,UCB,Close,Close,,UBS
76,,184_2491276790_UBS,1837024438,OB,UCB,Close,Close,,UBS
77,,138_249788078_UBS,1191199997,OB,UCB,Close,Close,,UBS
78,,239_249947534_UBS,1401786176,OB,UCB,Close,Close,,UBS
79,,7_2491493738_UBS,2125838344,OB,UCB,Close,Close,,UBS
80,,188_2491320026_UBS,1892570233,OB,UCB,Close,Close,,UBS
81,,77_249987817_UBS,1453049561,OB,UCB,Close,Close,,UBS
82,,99_249751014_UBS,1139539527,OB,UCB,Close,Close,,UBS
83,,168_249831032_UBS,1246012782,OB,UCB,Close,Close,,UBS
84,,108_2491156763_UBS,1677285721,OB,UCB,Close,Close,,UBS
85,,199_2491030952_UBS,1510371661,OB,UCB,Close,Close,,UBS
86,,241_2491196372_UBS,1729611589,OB,UCB,Close,Close,,UBS
87,,131_249987817_UBS,1453049548,OB,UCB,Close,Close,,UBS
88,,111_2491156763_UBS,1677285735,OB,UCB,Close,Close,,UBS
89,,11_2491461821_UBS,2083295132,OB,UCB,Close,Close,,UBS
90,,162_2491443683_UBS,2058656044,OB,UCB,Close,Close,,UBS
91,,6_2491461821_UBS,2083295130,OB,UCB,Close,Close,,UBS
92,,11_2491493738_UBS,2125838351,OB,UCB,Close,Close,,UBS
93,,12_2491493738_UBS,2125838347,OB,UCB,Close,Close,,UBS
94,,6_2491493738_UBS,2125838349,OB,UCB,Close,Close,,UBS
95,,187_2491320026_UBS,1892570163,OB,UCB,Close,Close,,UBS
96,,186_2491320026_UBS,1892570227,OB,UCB,Close,Close,,UBS
97,,44_249788078_UBS,1191199778,OB,UCB,Close,Close,,UBS
98,,67_249811837_UBS,1221952223,OB,UCB,Close,Close,,UBS
99,,49_2491065622_UBS,1556304892,OB,UCB,Close,Close,,UBS
100,,80_2491050269_UBS,1535644382,OB,UCB,Close,Close,,UBS
101,,122_2491344476_UBS,1927388765,OB,UCB,Close,Close,,UBS
102,,100_2491340659_UBS,1922304583,OB,UCB,Close,Close,,UBS
103,,91_2491376213_UBS,1973816306,OB,UCB,Close,Close,,UBS
104,,53_249810055_UBS,1219733662,OB,UCB,Close,Close,,UBS
105,,156_2491346386_UBS,1930395193,UOB,UCB,Close,Close,,UBS
106,,155_2491346386_UBS,1930395188,UOB,UCB,Close,Close,,UBS
107,,52_249788078_UBS,1191199780,OB,UCB,Close,Close,,UBS
108,,147_2491346386_UBS,1930395210,UOB,UCB,Close,Close,,UBS
109,,50_249813899_UBS,1224749345,OB,UCB,Close,Close,,UBS
110,,120_2491357765_UBS,1947006075,OB,UCB,Close,Close,,UBS
111,,131_2491276790_UBS,1837024416,OB,UCB,Close,Close,,UBS
112,,74_2491048453_UBS,1533237929,OB,UCB,Close,Close,,UBS
113,,101_2491340659_UBS,1922304588,OB,UCB,Close,Close,,UBS
114,,132_2491276790_UBS,1837024422,OB,UCB,Close,Close,,UBS
115,,74_2491079054_UBS,1573795969,OB,UCB,Close,Close,,UBS
116,,136_2491046254_UBS,1530638626,OB,UCB,Close,Close,,UBS
